Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"021-161006572","370","021","Department of Transportation","FAAXX600: Oceanic Automation System: Advanced Technologies and Oceanic Procedures (ATOP)","Published Agency Strategic Plan","2753","2396","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:38:52"
"021-161006572","370","021","Department of Transportation","FAAXX600: Oceanic Automation System: Advanced Technologies and Oceanic Procedures (ATOP)","Published Agency Strategic Plan","1411","FAA Destination 2025","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","12:03:52"
"021-161006572","370","021","Department of Transportation","FAAXX600: Oceanic Automation System: Advanced Technologies and Oceanic Procedures (ATOP)","Published Agency Strategic Plan","4727","30580","http://www.dot.gov/dot-strategic-plan","Yes","09/12/2014","17:15:59"
"021-613828465","371","021","Department of Transportation","FAAXX603: Time Based Flow Management (TBFM)","Published Agency Strategic Plan","1713","FAA Destination 2025","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","12:03:55"
"021-613828465","371","021","Department of Transportation","FAAXX603: Time Based Flow Management (TBFM)","Published Agency Strategic Plan","2755","2397","http://www.dot.gov/dot-strategic-plan","Yes","09/12/2014","17:16:29"
"021-826990043","373","021","Department of Transportation","FAAXX610: Aviation Safety Knowledge Management (ASKME)","Published Agency Strategic Plan","2757","2398","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:39:44"
"021-826990043","373","021","Department of Transportation","FAAXX610: Aviation Safety Knowledge Management (ASKME)","Published Agency Strategic Plan","1413","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/13/2012","15:25:39"
"021-826990043","373","021","Department of Transportation","FAAXX610: Aviation Safety Knowledge Management (ASKME)","Published Agency Strategic Plan","4729","31411","http://www.dot.gov/dot-strategic-plan","Yes","09/12/2014","17:16:55"
"021-620588994","375","021","Department of Transportation","FAAXX703: System Wide Information Management (SWIM)","Published Agency Strategic Plan","1439","FAA Destination 2025 Plan","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","12:05:48"
"021-620588994","375","021","Department of Transportation","FAAXX703: System Wide Information Management (SWIM)","Published Agency Strategic Plan","4737","31971","http://www.faa.gov/about/plans_reports/media/faa_strategic_initiatives_summary.pdf","Yes","09/12/2014","17:19:53"
"021-620588994","375","021","Department of Transportation","FAAXX703: System Wide Information Management (SWIM)","Published Agency Strategic Plan","2761","2401","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:41:02"
"021-189475443","376","021","Department of Transportation","FAAXX612: System Approach for Safety Oversight (SASO)","Published Agency Strategic Plan","2915","2399","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/11/2013","11:07:16"
"021-189475443","376","021","Department of Transportation","FAAXX612: System Approach for Safety Oversight (SASO)","Published Agency Strategic Plan","4731","29473","http://www.faa.gov/about/plans_reports/media/FAA_Strategic_Initiatives_Summary.pdf","Yes","09/12/2014","17:18:46"
"021-189475443","376","021","Department of Transportation","FAAXX612: System Approach for Safety Oversight (SASO)","Published Agency Strategic Plan","1431","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/13/2012","15:27:49"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1719","","http://www.gao.gov/assets/130/121346.pdf","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1735","","http://www.gao.gov/assets/130/121346.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","2765","2379","http://www.gao.gov/assets/130/121346.pdf","Yes","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","2769","2381","http://www.gao.gov/assets/130/121346.pdf","Yes","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1721","","http://www.gao.gov/new.items/d0829.pdf","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1737","","http://www.gao.gov/new.items/d0829.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","2767","2380","http://www.gao.gov/new.items/d0829.pdf","Yes","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","2771","2382","http://www.gao.gov/new.items/d0829.pdf","Yes","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","1739","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","2775","2404","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","1723","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","2773","2403","http://www.faa.gov/about/plans_reports/media/FAA_Strategic_Initiatives_Summary.pdf","Yes","09/12/2014","17:20:52"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","4741","31925","http://www.dot.gov/sites/dot.dev/files/docs/990_355_DOT_StrategicPlan_508lowres.pdf","Yes","09/12/2014","17:20:52"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","1741","","http://www.ntsb.gov/safety/safety_recs.html","No","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","2779","2459","http://www.ntsb.gov/safety/safety_recs.html","No","09/10/2013","15:42:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","1725","","http://www.ntsb.gov/safety/safety_recs.html","No","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","2777","2458","http://www.ntsb.gov/safety/safety_recs.html","No","09/10/2013","15:42:13"
"021-960419306","378","021","Department of Transportation","FAAXX710: Regulation and Certification Infrastructure for System Safety (RCISS)","Published Agency Strategic Plan","2781","2405","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:42:59"
"021-960419306","378","021","Department of Transportation","FAAXX710: Regulation and Certification Infrastructure for System Safety (RCISS)","Published Agency Strategic Plan","1727","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:14:29"
"021-960419306","378","021","Department of Transportation","FAAXX710: Regulation and Certification Infrastructure for System Safety (RCISS)","Published Agency Strategic Plan","4743","31782","http://www.faa.gov/about/plans_reports/media/FAA_Strategic_Initiatives_Summary.pdf","Yes","09/12/2014","17:21:26"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","1731","FAA Destination 2025 Plan","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","12:08:46"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","4745","29441","http://www.faa.gov/about/plans_reports/media/FAA_Strategic_Initiatives_Summary.pdf","Yes","09/12/2014","17:21:53"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","4929","2407","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","02/05/2015","11:54:40"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","1729","DOT Strategic Plan","http://www.dot.gov/stratplan/dot_strategic_plan_10-15.pdf","No","11/29/2012","12:08:46"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","2783","2406","http://www.dot.gov/sites/dot.dev/files/docs/990_355_DOT_StrategicPlan_508lowres.pdf","Yes","09/10/2013","15:43:44"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","4747","","","No","09/12/2014","17:21:54"
"021-391613792","380","021","Department of Transportation","FAAXX713: NextGen NAS Voice System (NVS)","Published Agency Strategic Plan","1441","FAA Plans and Reports","http://www.faa.gov/about/plans_reports/","Yes","11/29/2012","12:09:37"
"021-391613792","380","021","Department of Transportation","FAAXX713: NextGen NAS Voice System (NVS)","Published Agency Strategic Plan","2787","2408","http://www.faa.gov/about/plans_reports/","Yes","09/10/2013","15:44:14"
"021-006081945","382","021","Department of Transportation","FAAXX732: Common Support Services Weather (CSS-Wx)","Published Agency Strategic Plan","4749","31963","http://www.faa.gov/about/plans_reports/media/FAA_Strategic_Initiatives_Summary.pdf","Yes","09/12/2014","17:23:00"
"021-006081945","382","021","Department of Transportation","FAAXX732: Common Support Services Weather (CSS-Wx)","Published Agency Strategic Plan","2435","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","03/25/2013","17:15:59"
"024-000005119","389","024","Department of Homeland Security","CBP - Non-Intrusive Inspection (NII) Systems Program","Published Agency Strategic Plan","625","300","Department of Homeland Security Strategic Plan, Fiscal Years 2012-2016 http://dhsconnect.dhs.gov/org/comp/plcy/spar/Documents/dhs-strategic-plan-fy-2012-2016.pdf.   U.S. Department of Homeland Security Annual Performance Report, Fiscal Years 2012-2014.  http://www.dhs.gov/sites/default/files/images/DHS%20FY%202012-FY%202014%20Annual%20Performance%20Report.pdf.  Secure Borders, Safe Travel, Legal Trade, U.S. Customs and Border Protection Fiscal Year 2009-2014 Strategic Plan www.cbp.gov/.../cgov/.../strategic_plan.../strategic_plan_09_14.pdf","No","09/09/2014","10:09:19"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","Legislative Mandate","391","1","http://www.gpo.gov/fdsys/pkg/PLAW-110publ252/pdf/PLAW-110publ252.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-111publ377/pdf/PLAW-111publ377.pdf","Yes","09/10/2013","10:59:50"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","Published Agency Strategic Plan","393","3","http://www.va.gov/op3/docs/StrategicPlanning/VA2014-2020strategicPlan.pdf","Yes","03/10/2014","15:14:08"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","Published Agency Strategic Plan","1767","3","http://fsweb.wo.fs.fed.us/irm/aboutus/documents/CIOBusinessPlan06012011.docx","No","11/29/2012","12:33:14"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Legislative Mandate","2441","1","http://www.archives.gov/records-mgmt/policy/electronic-signature-technology.html","Yes","03/27/2013","10:21:10"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Other Requirement","2443","5","http://www.epa.gov/fedrgstr/EPA-GENERAL/2008/December/Day-24/g30680.pdf","Yes","03/27/2013","10:21:10"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Presidential Priority","1533","4","https://www.federalregister.gov/blog/2012/05/executive-order-13610-on-public-inspection","Yes","09/13/2012","16:58:30"
"020-000016026","398","020","Environmental Protection Agency","EPASS - EPA Personnel Access and Security System","Legislative Mandate","1535","1","http://www.dhs.gov/homeland-security-presidential-directive-12","Yes","11/30/2012","14:58:14"
"020-000016026","398","020","Environmental Protection Agency","EPASS - EPA Personnel Access and Security System","Published Agency Strategic Plan","1537","3","http://www.epa.gov/planandbudget/strategicplan.html","Yes","11/30/2012","14:58:14"
"020-000016026","398","020","Environmental Protection Agency","EPASS - EPA Personnel Access and Security System","Presidential Priority","1539","4","http://www.dhs.gov/homeland-security-presidential-directive-12","Yes","09/13/2012","16:58:58"
"020-000016240","400","020","Environmental Protection Agency","CMDS - Content Management and Discovery Services","Published Agency Strategic Plan","3695","3","N/A","No","09/25/2013","16:34:11"
"020-000010126","401","020","Environmental Protection Agency","FinRS - Financial Replacement System","Audit Finding Resolution","3701","2","http://www.epa.gov/oig/reports/2013/20130823-13-P-0359.pdf","Yes","09/25/2013","16:58:05"
