Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"021-130077684","379","021","Department of Transportation","4485","2585","Yes","http://www.faa.gov/about/office_org/headquarters_offices/ato/service_units/techops/atc_comms_services/datacomm/","no","no","no","yes","no","","no","no","09/10/2013","15:43:44"
"021-391613792","380","021","Department of Transportation","4487","2586","No","http://www.faa.gov/nextgen/implementation/programs/nvs/","no","no","no","yes","no","","yes","yes","09/10/2013","15:44:13"
"021-391613792","380","021","Department of Transportation","933","NextGen - NVS","No","http://www.faa.gov/nextgen/implementation/programs/nvs/","no","no","no","yes","no","","","","03/25/2013","17:14:47"
"021-006081945","382","021","Department of Transportation","1325","","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","","","09/14/2012","10:14:57"
"021-006081945","382","021","Department of Transportation","4489","2587","No","http://www.faa.gov/nextgen/implementation/plan/","no","no","no","no","yes","","no","no","09/10/2013","15:44:44"
"029-666666107","391","029","Department of Veterans Affairs","197","","Yes","http://www.facebook.com/gibillEducation","no","no","yes","yes","yes","N/A","no","no","09/10/2013","10:59:50"
"029-666666107","391","029","Department of Veterans Affairs","195","","Yes","https://www.ebenefits.va.gov/ebenefits-portal/ebenefits.portal","no","no","yes","no","yes","N/A","no","no","09/10/2013","10:59:50"
"029-666666107","391","029","Department of Veterans Affairs","199","","No","http://www.itdashboard.gov/investmentbuscid&#61;391","yes","yes","no","yes","no","N/A","no","no","09/10/2013","10:59:50"
"005-000000073","393","005","Department of Agriculture","1347","","Yes","http://www.fs.fed.us/","no","no","no","no","no","http://www.fs.fed.us/","yes","yes","09/11/2013","10:49:56"
"005-000000098","394","005","Department of Agriculture","3909","","Yes","http://www.fs.fed.us","yes","yes","yes","yes","yes","http://www.fs.fed.us","yes","yes","02/28/2014","11:28:14"
"020-000016005","395","020","Environmental Protection Agency","1067","","Yes","www.epa.gov/cdx","yes","no","no","yes","yes","","","","09/13/2012","16:58:30"
"020-000016026","398","020","Environmental Protection Agency","1069","","No","http://www.itdashboard.gov/investmentbuscid&#61;398","yes","yes","no","yes","yes","N/A","no","no","09/25/2013","16:58:25"
"020-000010126","401","020","Environmental Protection Agency","1071","","No","http://www.epa.gov/oei/cpic/by2010/finrs_redacted_exhibit_300_051409.pdf","no","no","no","yes","no","Not applicable","no","no","09/25/2013","16:58:05"
"020-000010126","401","020","Environmental Protection Agency","1075","","Yes","http://www.epa.gov/oig/reports/2012/20120709-12-P-0559.pdf","no","no","no","no","yes","Not applicable","no","no","09/25/2013","16:58:05"
"020-000010126","401","020","Environmental Protection Agency","1073","","Yes","http://www.gao.gov/assets/600/592273.pdf","no","no","no","no","yes","Not applicable","no","no","09/25/2013","16:58:05"
"020-000015010","402","020","Environmental Protection Agency","5479","","Yes","https://icis.epa.gov/icis","no","no","no","no","no","No","no","no","07/30/2014","14:32:08"
"020-000015010","402","020","Environmental Protection Agency","5839","","Yes","http://cdx.epa.gov","no","no","no","no","no","No","no","no","02/06/2015","12:56:37"
"020-000015010","402","020","Environmental Protection Agency","1079","","No","http://www.epa.gov/compliance/data/systems/icis/index.html","no","no","no","yes","yes","No","no","no","09/25/2013","16:42:56"
"020-000015010","402","020","Environmental Protection Agency","5171","","Yes","http://www.epa.gov/enviro","yes","no","no","no","no","No","no","no","09/25/2013","16:42:56"
"020-000015010","402","020","Environmental Protection Agency","5481","","Yes","http://icis.zendesk.com","no","no","no","yes","yes","No","no","yes","09/12/2014","08:41:22"
"020-000015010","402","020","Environmental Protection Agency","1077","","Yes","https://echo.epa.gov/","yes","yes","no","no","no","No","no","no","07/30/2014","14:32:08"
"020-000015010","402","020","Environmental Protection Agency","5169","","Yes","http://netdmr.zendesk.com","no","no","no","yes","yes","No","no","no","02/06/2015","12:56:37"
"020-000013015","412","020","Environmental Protection Agency","1081","","No","https://sems.epa.gov","no","no","no","no","no","","","","09/13/2012","16:59:52"
"020-000013015","412","020","Environmental Protection Agency","5173","","No","n/a","yes","yes","yes","yes","yes","","yes","yes","09/25/2013","16:48:21"
"020-000020201","413","020","Environmental Protection Agency","5175","","No","NA","no","no","no","no","no","","no","no","09/25/2013","16:51:57"
"020-999996060","414","020","Environmental Protection Agency","1083","","Yes","www.regulations.gov","yes","yes","yes","yes","yes","no","no","no","09/12/2014","08:42:12"
"020-999996060","414","020","Environmental Protection Agency","1085","","Yes","www.federalregister.gov","yes","no","no","no","no","no","no","no","09/12/2014","08:42:12"
"024-000003129","419","024","Department of Homeland Security","5529","229565","Yes","http://www.uscis.gov/portal/site/uscis","yes","yes","yes","yes","yes","None","no","no","09/09/2014","08:23:03"
"024-000003129","419","024","Department of Homeland Security","4291","208867","No","http://ecn.uscis.dhs.gov/team/mgmt/Offices/oit/EID/default.aspx","no","no","no","yes","yes","None","no","no","03/11/2014","12:06:22"
"024-000003129","419","024","Department of Homeland Security","833","193887","Yes","http://www.itdashboard.gov/investmentbuscid=419","yes","yes","yes","yes","yes","None","no","no","09/10/2013","10:54:27"
"024-999992100","420","024","Department of Homeland Security","5525","229076","Yes","www.gsa.gov/rmf","yes","no","no","yes","yes","Not Applicable","no","no","09/09/2014","08:22:10"
"024-999992100","420","024","Department of Homeland Security","5519","224872","Yes","www.dhs.gov/information-systems-security-line-business","yes","no","no","yes","yes","Not Applicable","no","yes","09/09/2014","08:22:10"
"024-999992100","420","024","Department of Homeland Security","5523","224875","Yes","www.dhs.gov/risk-management-framework-certification-and-accreditation-service-offerings","yes","no","no","yes","yes","Not Applicable","no","yes","09/09/2014","08:22:10"
"024-999992100","420","024","Department of Homeland Security","5517","224644","Yes","https://max.gov/unclesamslist","yes","no","no","yes","yes","Not Applicable","no","no","09/09/2014","08:22:10"
"024-999992100","420","024","Department of Homeland Security","5521","224873","Yes","www.dhs.gov/information-systems-security-line-business-security-and-awareness-training","yes","no","no","yes","yes","Not Applicable","no","yes","09/09/2014","08:22:10"
"011-000001126","426","011","Department of Justice","269","","No","http://www.justice.gov/jmd/ufms/","no","no","no","yes","yes","N/A","no","no","09/11/2013","12:17:54"
"011-000003372","429","011","Department of Justice","1581","","Yes","http://www.fbi.gov/news/pressrel/press-releases/judge-webster-delivers-webster-commission-report-on-fort-hood","no","no","no","yes","no","","no","no","09/10/2013","14:01:02"
"011-000003372","429","011","Department of Justice","1579","","Yes","http://www.gpo.gov/fdsys/pkg/FR-2012-07-10/html/2012-16823.htm","no","no","no","yes","no","","no","no","09/10/2013","14:01:02"
"011-000002503","430","011","Department of Justice","277","","Yes","https://itdashboard.gov/investmentbuscid=430","no","no","no","yes","no","N/A","no","no","04/20/2015","11:13:36"
"011-000003373","432","011","Department of Justice","281","","Yes","http://en.Wikipedia.org/wiki/E-Guardian","no","no","no","yes","no","NA","no","no","09/11/2013","12:32:24"
"011-000003373","432","011","Department of Justice","285","","Yes","www.fbi.gov/stats-services/eguardian","no","no","no","yes","no","NA","no","no","09/11/2013","12:32:24"
"011-000003373","432","011","Department of Justice","279","","Yes","http://en.Wikipedia.org/wiki/Guardian_(database)","no","no","no","yes","no","NA","no","no","09/11/2013","12:32:24"
"011-000003373","432","011","Department of Justice","283","","Yes","http://justice.gov/oig/reports/FBI/a0902/intro.htm","no","no","no","yes","no","NA","no","no","09/11/2013","12:32:24"
"011-000003024","434","011","Department of Justice","291","","Yes","http://www.fbi.gov/about-us/cjis/n-dex/","no","no","no","yes","no","No","no","no","09/11/2014","11:36:15"
"011-000002016","435","011","Department of Justice","139","","Yes","http://www.leo.gov","no","no","no","yes","no","","","","09/12/2012","09:47:08"
"011-000002016","435","011","Department of Justice","143","","Yes","http://www.fbi.gov/about-us/cjis/cjis-link/july-2012/virtual-command-center","no","no","no","yes","no","","","","09/12/2012","09:47:08"
"011-000002016","435","011","Department of Justice","257","","Yes","http://www.leo.gov","no","no","no","yes","no","","","","09/12/2012","12:56:17"
"011-000002016","435","011","Department of Justice","261","","Yes","http://www.fbi.gov/about-us/cjis/cjis-link/july-2012/virtual-command-center","no","no","no","yes","no","","","","09/12/2012","12:56:17"
"011-000002016","435","011","Department of Justice","4571","","Yes","https://www.cjis.gov","no","no","no","yes","no","Yes","no","no","09/11/2013","10:07:57"
"011-000002016","435","011","Department of Justice","141","","No","http://www.fbi.gov/about-us/cjis/leo","no","no","no","yes","no","","","","09/12/2012","09:47:08"
"011-000002016","435","011","Department of Justice","145","","No","http://www.fbi.gov/about-us/itb/it-strategic-plan-2012-2015","no","no","no","no","yes","","","","09/12/2012","09:47:08"
"011-000002016","435","011","Department of Justice","259","","No","http://www.fbi.gov/about-us/cjis/leo","no","no","no","yes","no","No","no","no","09/11/2013","10:07:57"
"011-000002016","435","011","Department of Justice","263","","No","http://www.fbi.gov/about-us/itb/it-strategic-plan-2012-2015","no","no","no","no","yes","","","","09/12/2012","12:56:17"
"011-000002616","437","011","Department of Justice","4573","","Yes","http://www.fbi.gov/nics","no","no","no","yes","no","N/A","no","no","09/11/2013","10:16:38"
"011-000002616","437","011","Department of Justice","4577","","Yes","http://www.fbi.gov/nics-appeals","no","no","no","yes","no","N/A","no","no","09/11/2013","10:16:38"
"011-000002616","437","011","Department of Justice","297","","Yes","http://www.fbi.gov/nics-ffl","no","no","no","yes","no","","","","09/12/2012","13:23:28"
"011-000002616","437","011","Department of Justice","301","","Yes","http://www.nicsezcheckfbi.gov","no","no","no","yes","no","","","","09/12/2012","13:23:28"
"011-000002616","437","011","Department of Justice","4575","","Yes","http://www.fbi.gov/nics-ffl","no","no","no","yes","no","N/A","no","no","09/11/2013","10:16:38"
"011-000002616","437","011","Department of Justice","4579","","Yes","http://www.nicsezcheckfbi.gov","no","no","no","yes","no","N/A","no","no","09/11/2013","10:16:38"
"011-000002616","437","011","Department of Justice","295","","Yes","http://www.fbi.gov/nics","no","no","no","yes","no","","","","09/12/2012","13:23:28"
"011-000002616","437","011","Department of Justice","299","","Yes","http://www.fbi.gov/nics-appeals","no","no","no","yes","no","","","","09/12/2012","13:23:28"
"011-000003211","441","011","Department of Justice","115","","Yes","www.fbi.gov","no","no","no","yes","no","","","","09/11/2012","14:44:20"
"011-000003211","441","011","Department of Justice","4533","","Yes","www.fbi.gov","no","no","no","yes","no","No","no","no","09/11/2013","08:17:43"
"011-000003211","441","011","Department of Justice","117","","Yes","www.itdashboard.gov","no","no","no","yes","yes","","","","09/11/2012","14:44:20"
"011-000003211","441","011","Department of Justice","4535","","Yes","www.itdashboard.gov","no","no","no","yes","yes","No","no","no","09/11/2013","08:17:43"
"011-000003177","442","011","Department of Justice","1521","","Yes","http://www.fbi.gov/about-us/nsb/tsc","yes","yes","yes","no","yes","None","yes","no","09/11/2013","12:34:29"
"011-000002909","443","011","Department of Justice","1165","","No","www.justice.gov/jmd/2011justification/.../fbi-2011-scion.pdf, www.itdashboard.gov/investment/exhibit300/pdf/011-000002909,www.itdashboard.gov/investmentbuscid&#61;443,www.fbi.gov","no","no","no","yes","no","NA","no","no","09/11/2013","13:10:34"
"422-000001327","451","422","National Science Foundation","5547","169576","No","itrak.nsf.gov","no","no","no","no","no","NA","no","no","09/09/2014","10:13:04"
"422-000000001","453","422","National Science Foundation","4829","161314","Yes","http://dellweb.bfa.nsf.gov/","yes","no","no","no","yes","NA","no","no","09/09/2014","09:43:16"
"422-000000001","453","422","National Science Foundation","4831","161315","Yes","http://www.nsf.gov/bfa/dias/policy/merit_review/","no","no","no","no","yes","NA","no","no","09/13/2013","11:37:52"
"422-999991361","454","422","National Science Foundation","4825","79571","Yes","www.research.gov","yes","yes","no","yes","yes","NA","no","no","09/13/2013","13:41:05"
"028-000005001","462","028","Small Business Administration","4833","","Yes","https://disasterloan.sba.gov/ela/","no","no","no","yes","no","","no","no","09/13/2013","11:40:33"
"028-000005001","462","028","Small Business Administration","4835","","Yes","http://www.sba.gov/category/navigation-structure/loans-grants/small-business-loans/disaster-loans","no","no","no","no","yes","","no","no","09/13/2013","11:40:33"
"028-000006010","463","028","Small Business Administration","551","","No","https://cms.sba.gov","no","no","no","no","no","no","no","no","09/12/2013","15:38:01"
