"Unique Investment Identifier","Business Case ID","Agency Code","Agency Name","Investment URL ID","Agency Investment URL ID","Valid Public URL","Investment URL","invURL - A - Related Datasets","invURL - B - Related API","invURL - C - Related Social Media","invURL - D - General Information","invURL - E - Related to Broader Program/Business","invURL - F - Mobile Application Name","invURL - Mobile Audience Focus","invURL - Responsive Design For Mobile","Updated Date","Updated Time"
009-000001380,1086,"	009","Department of Health and Human Services",5653,"	341129",No,www.cdc.gov/nhsn,no,no,no,yes,yes,,no,no,02/04/2016,17:08:50
009-000001384,260,"	009","Department of Health and Human Services",5860,"	348812",Yes,http://www.selectagents.gov/,no,no,no,yes,yes,,no,no,02/06/2016,20:51:04
009-000001386,257,"	009","Department of Health and Human Services",497,"	318929",Yes,https://vtrcks-provider.cdc.gov,no,no,no,no,yes,No,no,no,02/04/2016,17:08:45
009-000001386,257,"	009","Department of Health and Human Services",499,"	318930",Yes,https://vtrcks-grantee.cdc.gov,no,no,no,no,yes,No,no,no,02/04/2016,17:08:45
009-000001386,257,"	009","Department of Health and Human Services",501,"	320317",Yes,http://www.cdc.gov/vaccines/programs/vtrcks/about.html,no,no,no,yes,no,No,no,no,02/04/2016,17:08:45
009-000001418,353,"	009","Department of Health and Human Services",503,"	320503",No,"See the Substance Abuse and Mental Health Data Archive (SAMHDA). http://www.icpsr.umich.edu/icpsrweb/SAMHDA/ .",yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:11
009-000001422,184,"	009","Department of Health and Human Services",505,"	319950",Yes,http://www.acf.hhs.gov/programs/css,no,no,yes,yes,yes,,no,no,02/04/2016,17:08:35
009-000001422,184,"	009","Department of Health and Human Services",4173,"	323790",Yes,http://www.acf.hhs.gov/programs/css/fpls,yes,yes,yes,yes,yes,,no,no,02/04/2016,17:08:35
009-000001424,187,"	009","Department of Health and Human Services",471,"	318282",Yes,http://meps.ahrq.gov/mepsweb/,yes,no,no,yes,yes,,no,no,02/04/2016,17:08:39
009-000001424,187,"	009","Department of Health and Human Services",473,"	318283",Yes,http://meps.ahrq.gov/mepsweb/data_stats/onsite_datacenter.jsp,yes,no,no,yes,no,,no,no,02/04/2016,17:08:39
009-000001424,187,"	009","Department of Health and Human Services",475,"	318284",Yes,http://meps.ahrq.gov/mepsweb/data_stats/meps_query.jsp,yes,no,no,yes,no,,no,no,02/04/2016,17:08:39
009-000001424,187,"	009","Department of Health and Human Services",477,"	318285",Yes,http://meps.ahrq.gov/mepsweb/data_stats/quick_tables.jsp,yes,no,no,yes,no,,no,no,02/04/2016,17:08:39
009-000001424,187,"	009","Department of Health and Human Services",479,"	318286",Yes,http://meps.ahrq.gov/mepsweb/data_stats/download_data_files.jsp,yes,no,no,yes,no,,no,no,02/04/2016,17:08:39
009-000001462,186,"	009","Department of Health and Human Services",509,"	320382",Yes,https://home.grantsolutions.gov/home/,yes,no,no,yes,yes,,no,no,02/05/2016,18:31:25
009-000001465,274,"	009","Department of Health and Human Services",4393,"	328505",Yes,http://www.medicare.gov/nursinghomecompare/,no,no,no,no,yes,,no,no,02/05/2016,18:31:37
009-000001465,274,"	009","Department of Health and Human Services",4395,"	328792",Yes,http://medicare.gov/DialysisFacilityCompare/,no,no,no,no,yes,,no,no,02/05/2016,18:31:37
009-000001465,274,"	009","Department of Health and Human Services",4397,"	328794",Yes,http://www.medicare.gov/hospitalcompare/,no,no,no,no,yes,,no,no,02/05/2016,18:31:37
009-000001465,274,"	009","Department of Health and Human Services",4399,"	328795",Yes,http://www.medicare.gov/homehealthcompare/,no,no,no,no,yes,,no,no,02/05/2016,18:31:37
009-000001465,274,"	009","Department of Health and Human Services",4401,"	328815",Yes,http://www.cms.gov/Research-Statistics-Data-and-Systems/Files-for-Order/NonIdentifiableDataFiles/ProviderofServicesFile.html,no,no,no,no,yes,,no,no,02/05/2016,18:31:37
009-000001474,265,"	009","Department of Health and Human Services",4413,"	329910",No,www.cms.gov,yes,no,yes,yes,yes,,no,no,02/06/2016,20:51:06
009-000001474,265,"	009","Department of Health and Human Services",4415,"	329911",No,www.Medicare.gov,yes,no,yes,yes,yes,,no,no,02/06/2016,20:51:06
009-000001474,265,"	009","Department of Health and Human Services",4417,"	329912",No,www.mymedicare.gov,yes,no,yes,yes,yes,,no,no,02/06/2016,20:51:06
009-000003888,346,"	009","Department of Health and Human Services",5683,"	340555",No,http://www.hhs.gov/ocio/applications/human-resource-systems/capital/index.html,no,no,no,yes,yes,No,no,yes,02/06/2016,20:51:57
009-000004093,1087,"	009","Department of Health and Human Services",4793,"	328004",No,https://iam.hhs.gov/ams,no,no,no,no,yes,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",4795,"	329895",Yes,"https://max.omb.gov/community/display/HHS/OS HSPD-12 Implementation Team",no,no,no,yes,no,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",4797,"	329896",No,http://intranet.hhs.gov/training/iamhhs/index.html,no,no,no,yes,no,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",4799,"	329897",Yes,http://www.hhs.gov/ocio/esolutions/hhsidentity/hhs_domain_device_root_ca_crl.crl,no,no,no,no,yes,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",4801,"	329898",Yes,"https://max.omb.gov/community/display/HHS/HSPD-12 Library",no,no,no,yes,no,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",4803,"	329899",Yes,"https://max.omb.gov/community/display/HHS/HSPD-12 Continued Implementation Software",no,no,no,no,yes,,no,no,02/05/2016,18:33:42
009-000004093,1087,"	009","Department of Health and Human Services",5813,"	342988",No,http://intranet.hhs.gov/security/iam/index.html,no,no,no,yes,yes,,no,no,02/05/2016,18:33:42
009-000004158,1173,"	009","Department of Health and Human Services",383,"	320430",Yes,https://programportal.hrsa.gov,no,no,no,yes,yes,No,no,no,02/04/2016,17:24:13
009-000004158,1173,"	009","Department of Health and Human Services",385,"	320431",No,"https://bmiss.hrsa.gov  ",no,no,no,no,yes,No,no,no,02/04/2016,17:24:13
009-000004158,1173,"	009","Department of Health and Human Services",387,"	320432",Yes,"http://nhscjobs.hrsa.gov ",yes,no,no,no,yes,"http://nhscjobs.hrsa.gov ",no,yes,02/04/2016,17:24:13
009-000004258,293,"	009","Department of Health and Human Services",511,"	318927",Yes,https://hpms.cms.gov,no,no,no,no,yes,No,no,yes,02/04/2016,17:22:43
009-000004258,293,"	009","Department of Health and Human Services",515,"	319004",Yes,http://www.cms.gov/Research-Statistics-Data-and-Systems/Statistics-Trends-and-Reports/MCRAdvPartDEnrolData/index.html?redirect=/MCRAdvPartDEnrolData/01_Overview.asp,yes,no,no,yes,yes,No,no,yes,02/04/2016,17:22:43
009-000004258,293,"	009","Department of Health and Human Services",517,"	319005",Yes,http://www.cms.gov/Medicare/Prescription-Drug-Coverage/PrescriptionDrugCovGenIn/index.html,yes,no,no,yes,yes,No,no,yes,02/04/2016,17:22:43
009-000004258,293,"	009","Department of Health and Human Services",519,"	319006",Yes,http://www.cms.gov/Medicare/Health-Plans/HealthPlansGenInfo/index.html,yes,no,no,yes,yes,No,no,yes,02/04/2016,17:22:43
009-000004258,293,"	009","Department of Health and Human Services",521,"	319007",Yes,http://www.cms.gov/Medicare/Medicare-Advantage/MedicareAdvantageApps/index.html,yes,no,no,yes,yes,No,no,yes,02/04/2016,17:22:43
009-000004258,293,"	009","Department of Health and Human Services",5589,"	340184",Yes,https://www.cms.gov/Research-Statistics-Data-and-Systems/Computer-Data-and-Systems/HPMS/Overview.html,yes,no,no,yes,yes,No,no,yes,02/04/2016,17:22:43
009-000004260,270,"	009","Department of Health and Human Services",4427,"	329879",No,https://www.itdashboard.gov/investment?buscid=270,yes,no,no,no,no,,no,no,02/04/2016,17:11:32
009-000004261,264,"	009","Department of Health and Human Services",4429,"	329884",No,https://www.itdashboard.gov/investment?buscid=264,yes,no,no,no,no,,no,no,02/04/2016,17:10:51
009-000004263,268,"	009","Department of Health and Human Services",4421,"	329889",No,https://www.itdashboard.gov/investment?buscid=268,yes,no,no,no,no,,no,no,02/04/2016,17:21:44
009-000004611,281,"	009","Department of Health and Human Services",4505,"	329352",Yes,http://www.cms.gov/Medicare/Provider-Enrollment-and-Certification/MedicareProviderSupEnroll/MedicareOrderingandReferring.html,yes,no,no,no,no,,no,no,02/04/2016,17:20:17
009-000004611,281,"	009","Department of Health and Human Services",4507,"	329353",Yes,http://www.cms.gov/Medicare/Provider-Enrollment-and-Certification/MedicareProviderSupEnroll/InternetbasedPECOS.html,no,no,no,yes,no,,no,no,02/04/2016,17:20:17
009-000005317,310,"	009","Department of Health and Human Services",5862,"	350580",Yes,https://itacs.fda.gov/app/welcomeToITACS.jsf,yes,no,no,yes,no,,no,no,02/06/2016,20:52:18
009-000005317,310,"	009","Department of Health and Human Services",5863,"	350581",Yes,http://www.fda.gov/Food/GuidanceRegulation/ImportsExports/Importing/ucm2006836.htm,yes,no,no,no,no,,no,no,02/06/2016,20:52:18
009-000005317,310,"	009","Department of Health and Human Services",5864,"	350582",Yes,https://www.accessdata.fda.gov/scripts/ora/mpqa,yes,no,no,no,no,,no,no,02/06/2016,20:52:18
009-000005323,322,"	009","Department of Health and Human Services",523,"	318234",Yes,http://www.fda.gov/ForIndustry/UserFees/default.htm,no,no,yes,yes,yes,,no,no,02/04/2016,17:23:55
009-000005323,322,"	009","Department of Health and Human Services",525,"	318237",Yes,http://www.fda.gov/ForIndustry/UserFees/PrescriptionDrugUserFee/default.htm,no,no,yes,yes,yes,,no,no,02/04/2016,17:23:55
009-000005323,322,"	009","Department of Health and Human Services",527,"	318238",Yes,http://www.fda.gov/MedicalDevices/DeviceRegulationandGuidance/Overview/MedicalDeviceUserFeeandModernizationActMDUFMA/default.htm,no,no,yes,yes,yes,,no,no,02/04/2016,17:23:55
009-000005323,322,"	009","Department of Health and Human Services",529,"	318239",No,http://www.fda.gov/RegulatoryInformation/Legislation/FederalFoodDrugandCosmeticActFDCAct/SignificantAmendmentstotheFDCAct/FDASIA/ucm20027187.htm,no,no,yes,yes,yes,,no,no,02/04/2016,17:23:55
009-000005323,322,"	009","Department of Health and Human Services",4519,"	329915",Yes,http://www.fda.gov/AboutFDA/ReportsManualsForms/Reports/UserFeeReports/default.htm,no,no,yes,yes,no,,no,no,02/04/2016,17:23:55
009-000005323,322,"	009","Department of Health and Human Services",4521,"	329916",Yes,https://userfees.fda.gov/OA_HTML/irecLogin.jsp,no,yes,no,yes,yes,,no,no,02/04/2016,17:23:55
009-000005345,298,"	009","Department of Health and Human Services",5969,"	349437",No,http://darrts.fda.gov:9602/darrts/login.do,yes,no,no,no,yes,,no,no,02/05/2016,18:37:22
009-000005797,1088,"	009","Department of Health and Human Services",665,"	321739",No,www.hhs.gov,yes,no,yes,yes,yes,,no,yes,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",669,"	321742",No,www.foodsafety.gov,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",671,"	321743",No,www.flu.gov,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",673,"	321744",No,www.stopbullying.gov,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",675,"	321745",No,www.stopmedicarefraud.gov,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",677,"	321746",Yes,http://www.hhs.gov/digitalstrategy,yes,yes,yes,yes,yes,,no,yes,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",679,"	321747",No,www.hhs.gov/open,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",681,"	321748",No,syndication.hhs.gov,yes,yes,no,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",4807,"	330007",No,www.usability.gov,yes,no,yes,yes,yes,,no,yes,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",4809,"	330008",No,www.betobaccofree.gov,yes,no,yes,yes,yes,,no,yes,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",4811,"	330009",No,www.hhs.gov/healthcare,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000005797,1088,"	009","Department of Health and Human Services",5707,"	340771",No,www.mentalhealth.gov,yes,no,yes,yes,yes,,no,no,02/05/2016,18:38:09
009-000006260,258,"	009","Department of Health and Human Services",4523,"	328255",Yes,http://www.cdc.gov/od/ocio/strat_plan.htm,no,no,no,no,yes,,no,no,02/05/2016,18:31:29
009-000006260,258,"	009","Department of Health and Human Services",4529,"	328260",Yes,http://m.cdc.gov/,no,no,no,yes,no,,yes,yes,02/05/2016,18:31:29
009-000006260,258,"	009","Department of Health and Human Services",4531,"	328261",Yes,http://citgo.cdc.gov/,no,no,no,yes,no,,no,no,02/05/2016,18:31:29
009-000006260,258,"	009","Department of Health and Human Services",5859,"	349319",No,http://intranet.cdc.gov/ocio/index.html,no,no,no,yes,no,,no,no,02/05/2016,18:31:29
009-000006263,335,"	009","Department of Health and Human Services",721,"	317624",Yes,http://www.ihs.gov/,yes,no,yes,yes,yes,yes,no,no,02/05/2016,18:37:59
009-000006266,348,"	009","Department of Health and Human Services",5685,"	334748",Yes,http://www.hhs.gov/ocio/ITIO/index.html,yes,no,no,yes,no,,no,no,02/06/2016,20:51:59
009-000236620,991,"	009","Department of Health and Human Services",5585,"	339344",Yes,https://ehrincentives.cms.gov/hitech/login.action,yes,no,no,yes,yes,,no,yes,02/05/2016,18:33:31
009-000236620,991,"	009","Department of Health and Human Services",5587,"	339346",Yes,http://www.cms.gov/Regulations-and-Guidance/Legislation/EHRIncentivePrograms/index.html?redirect=/ehrincentiveprograms/,yes,no,no,yes,no,,no,yes,02/05/2016,18:33:31
009-000267389,961,"	009","Department of Health and Human Services",6017,"	349699",Yes,https://www.healthcare.gov/,yes,yes,no,yes,yes,,no,yes,02/06/2016,20:51:07
009-000267910,1177,"	009","Department of Health and Human Services",4425,"	330045",Yes,https://www.healthcare.gov/,yes,no,no,no,no,,no,no,02/04/2016,17:10:55
009-000276109,1089,"	009","Department of Health and Human Services",377,"	320480",Yes,http://bphc.hrsa.gov/about/howtoapply/index.html,no,no,no,no,yes,No,no,no,02/04/2016,17:24:34
009-000276109,1089,"	009","Department of Health and Human Services",379,"	320481",No,http://bphc.hrsa.gov/healthcenterdatastatistics/index.html,yes,yes,yes,no,yes,No,no,no,02/04/2016,17:24:34
009-000281595,1092,"	009","Department of Health and Human Services",4239,"	329888",No,https://www.itdashboard.gov/investment?buscid=1092,yes,no,no,no,no,,no,no,02/04/2016,17:23:07
009-000282322,1096,"	009","Department of Health and Human Services",381,"	319297",Yes,http://www.cms.gov/Medicare/Medicare-Fee-for-Service-Payment/PhysicianFeedbackProgram/index.html,yes,no,no,yes,no,,no,no,02/05/2016,18:33:38
009-000314820,1277,"	009","Department of Health and Human Services",4207,"	323911",No,https://aps.cms.gov,no,no,no,no,yes,,no,no,02/04/2016,17:10:48
009-000314820,1277,"	009","Department of Health and Human Services",4209,"	323912",No,https://apstest.cms.gov,no,no,no,no,yes,,no,no,02/04/2016,17:10:48
009-000314915,1183,"	009","Department of Health and Human Services",389,"	320359",Yes,http://www.hhs.gov/ocio/ea/sharedservices.html,yes,no,no,yes,no,,no,no,02/04/2016,17:11:50
009-000314916,1185,"	009","Department of Health and Human Services",4409,"	328933",Yes,https://portal.cms.gov,yes,no,no,yes,yes,No,no,no,02/04/2016,17:11:46
009-000316811,1191,"	009","Department of Health and Human Services",4411,"	329801",No,www.healthcare.gov,yes,no,yes,yes,no,www.healthcare.gov,no,yes,02/04/2016,17:12:18
009-000316812,1275,"	009","Department of Health and Human Services",4187,"	324926",Yes,http://innovation.cms.gov/,yes,yes,yes,yes,no,No,no,no,05/27/2016,19:30:39
009-000316812,1275,"	009","Department of Health and Human Services",4655,"	330190",No,https://cpc.cms.gov/cpci/,yes,yes,yes,yes,yes,No,no,no,05/27/2016,19:30:39
009-000316812,1275,"	009","Department of Health and Human Services",6014,"	349705",Yes,https://portal.cms.gov/wps/portal/unauthportal/,yes,no,no,yes,yes,NO,no,no,05/27/2016,19:30:39
009-000325767,1313,"	009","Department of Health and Human Services",4805,"	328754",Yes,http://www.fda.gov/,yes,yes,yes,yes,yes,,no,no,02/04/2016,17:23:15
009-000329429,1682,"	009","Department of Health and Human Services",6137,"	370147",No,http://intranet.hhs.gov/it/myworkplace-cloud-email/index.html,no,no,no,yes,yes,,no,no,07/28/2016,19:03:04
009-000329429,1682,"	009","Department of Health and Human Services",6138,"	380578",No,https://outlook.office.com/owa/,no,no,no,yes,yes,,no,yes,07/28/2016,19:03:04
009-000348466,1681,"	009","Department of Health and Human Services",6132,"	349383",Yes,https://www.qualitynet.org/dcs/ContentServer?c=Page&pagename=QnetPublic/Page/QnetTier1&cid=1138115987358,no,no,no,yes,yes,No,no,no,03/03/2016,19:49:44
009-000348468,1631,"	009","Department of Health and Human Services",5970,"	348826",Yes,http://www.medicare.gov/hospitalcompare/search.html,yes,no,no,no,no,No,no,no,02/04/2016,17:19:37
009-000348468,1631,"	009","Department of Health and Human Services",5971,"	348827",Yes,http://www.medicare.gov/hospitalcompare/search.html,no,no,no,yes,yes,No,no,no,02/04/2016,17:19:37
009-000348468,1631,"	009","Department of Health and Human Services",5972,"	348828",Yes,https://data.medicare.gov/,yes,no,no,no,no,No,no,no,02/04/2016,17:19:37
009-000348474,1632,"	009","Department of Health and Human Services",5973,"	350004",Yes,https://www.medicare.gov/physiciancompare/search.html,yes,no,no,yes,no,no,no,no,02/04/2016,17:22:39
009-000348477,1633,"	009","Department of Health and Human Services",5974,"	350242",Yes,http://www.medicare.gov/hospitalcompare/search.html,yes,no,no,no,no,No,no,no,02/04/2016,17:22:49
009-000348477,1633,"	009","Department of Health and Human Services",5975,"	350243",Yes,http://www.qualitynet.org/dcs/ContentServer?c=Page&pagename=QnetPublic/Page/QnetHomepage&cid=1120143435363,no,no,no,yes,yes,No,no,no,02/04/2016,17:22:49
009-000348477,1633,"	009","Department of Health and Human Services",5976,"	350244",Yes,https://data.medicare.gov/,yes,no,no,no,no,No,no,no,02/04/2016,17:22:49
009-000348477,1633,"	009","Department of Health and Human Services",5977,"	350245",Yes,http://www.medicare.gov/hospitalcompare/search.html,yes,no,no,no,no,No,no,no,02/04/2016,17:22:49
009-999990160,331,"	009","Department of Health and Human Services",359,"	317732",Yes,http://grants.gov,no,no,no,yes,yes,,no,no,02/05/2016,18:37:32
009-999990160,331,"	009","Department of Health and Human Services",361,"	318038",Yes,http://grants.gov/help/rss.jsp,yes,no,no,no,no,,no,no,02/05/2016,18:37:32
009-999990160,331,"	009","Department of Health and Human Services",363,"	318040",Yes,http://grants.gov/applicants/find_grant_opportunities.jjsp,yes,no,no,no,no,,no,no,02/05/2016,18:37:32
009-999990160,331,"	009","Department of Health and Human Services",365,"	318041",No,https://ws07.grants.gov:446/app-s2s-server/services/,no,yes,no,no,no,,no,no,02/05/2016,18:37:32
