Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40487","","Awarded","1344","DOC46PAPT1400430","DOC50PAPT1200064","1344","","yes","no","Yes","ADVANCED COMPUTER CONCEPTS, INC.","","0.005210","Firm Fixed Price","","04/14/2014","04/13/2015","U","MORAE MANAGER SOFTWARE LICENSES AND MAINTENANCE.POP: 04/14/2014 - 04/13/2015","123845","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40489","","Awarded","1344","DOC46PAPT1300360","DOC50PAPT1200074","1344","","yes","no","Yes","RED RIVER COMPUTER CO., INC.","","5.217397","Firm Fixed Price","","05/08/2014","02/28/2015","U","RED HAT ENTERPRISE AGREEMENT","123847","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40497","","Awarded","1344","DOC56PAPT1311003","DOC50PAPT1200015","1344","","yes","no","Yes","COMPUTER SCIENCES CORPORATION","","2.300959","Labor Hours","","05/12/2014","10/31/2014","U","IGF::CL::IGF SUBJECT MATTER EXPERTS FOR PLATFORM SERVICES PROJECT SUPPORT ACTIVITIES","123855","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40503","","Awarded","1344","DOC44PAPT1000008","GS06F0631Z","4730","","yes","no","Yes","INFOZEN, INC.","","1.578772","Labor Hours","","08/13/2013","02/28/2014","U","MOD 0013","123861","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40505","","Awarded","1344","DOC45PAPT1460003","DOC45PAPT1420017","1344","","yes","no","Yes","BUSINESS PERFORMANCE SYSTEMS, LLC","","0.056578","Labor Hours","","03/26/2014","02/28/2015","U","IGF::OT::IGF CPC DATABASE - PHASE 2 (PROJ. CODE: E371 - EPMS PROJ. CODE 100389); POP: 3/26/2014 THROUGH 2/28/2015","123863","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40507","","Awarded","1344","DOC56PAPT1400363","DOC50PAPT1200017","1344","","yes","no","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","1.914021","Labor Hours","","06/18/2014","10/31/2014","U","SAIC - DATA FOR PE2E PHASE 1 - CONTINUOUS DATA CONVERSION (E354) - CONTRACTOR SUPPORTPOP: 11/13/2013 THROUGH 10/31/2014OTHER FUNCTION - IGF::OT::IGF","123865","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40509","","Awarded","1344","DOC56PAPT1400364","DOC50PAPT1200014","1344","","yes","no","Yes","CGI FEDERAL INC.","","1.396316","Labor Hours","","06/18/2014","10/31/2014","U","CGI - DATA FOR PE2E PHASE 1 - CONTINUOUS DATA CONVERSION (E354) - CONTRACTOR SUPPORTPOP:  11/13/2013 THROUGH 10/31/2014OTHER FUNCTION - IGF::OT::IGF","123867","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40511","","Awarded","1344","DOC56PAPT1400416","DOC50PAPT1200060","1344","","no","no","Yes","OPEN TEXT INC.","","0.624000","Labor Hours","","02/24/2014","12/31/2014","U","IGF::OT::IGF OPEN TEXT BRS SUBJECT MATTER EXPERT SUPPORTPOP: 3/1/14 THROUGH 12/31/14","123869","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40513","","Awarded","1344","DOC56PAPT1400419","DOC50PAPT1200007","1344","","yes","no","Yes","2020 COMPANY, LLC","","2.124468","Labor Hours","","05/01/2014","02/09/2015","U","2020 - COOPERATIVE PATENT CLASSIFICATION (CPC) DATABASE PHASE 2 (E371) - CONTRACTOR SUPPORTPOP:  DATE OF AWARD THROUGH 2/9/2015OTHER FUNCTION - IGF::OT::IGF","131619","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40517","","Awarded","1344","DOC56PAPT1401007","DOC50PAPT1200009","1344","","yes","no","Yes","LIST INNOVATIVE SOLUTIONS, INC.","","0.602385","Firm Fixed Price","","05/05/2014","08/31/2014","U","IGF::OT::IGF - IFW IMAGES AND LEGACY SERVICES (E206) -  SUPPORTPOP:  12/1/2013 THROUGH 8/31/2014","123875","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40523","","Awarded","1344","DOC56PAPT1401005","DOC50PAPT1200009","1344","","yes","no","Yes","LIST INNOVATIVE SOLUTIONS, INC.","","1.500344","Labor Hours","","05/22/2014","10/31/2014","U","IGF::OT::IGF EXAMINER TOOLS&SERVICES GROUP 3 - CLIN 1 - OPERATIONS&MAINTENANCE SUPPORTPOP: 11/1/2013 THROUGH 4/30/2014","123881","1344","0","2014-06-26 13:49:52","2014-06-26 13:49:52"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40525","","Awarded","1344","DOC56PAPT1407004","DOC50PAPT1000049","1344","","no","no","Yes","TKC GLOBAL SOLUTIONS LLC","","0.743886","Labor Hours","","01/14/2014","09/30/2014","U","IGF::OT::IGF PE2E DATABASE&APPLICATION SUPPORTPOP: 11/26/2013 THROUGH 9/30/2014","123883","1344","0","2014-06-26 13:49:53","2014-06-26 13:49:53"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","40527","","Awarded","1344","DOC56PAPT1407006","DOC50PAPT1000049","1344","","no","no","Yes","TKC GLOBAL SOLUTIONS LLC","","0.055387","Labor Hours","","12/17/2013","09/30/2014","U","IGF::OT::IGF  - IFW LSR DATABASE SUPPORT.  POP: 12/17/13D - 9/30/14","123885","1344","0","2014-06-26 13:49:53","2014-06-26 13:49:53"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41199","","Awarded","1344","DOC56PAPT1400546","DOC50PAPT1400011","1344","","yes","no","Yes","GLOBAL TECH INC.","","0.471000","Labor Hours","","06/24/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 TECHNICAL LEAD AED/PATENT SYSTEMS DIVISION SUPPORT SERVICES","131625","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41201","","Awarded","1344","DOC56PAPT1400555","DOC50PAPT1400012","1344","","yes","no","Yes","AEEC, LLC","","0.119843","Labor Hours","","06/26/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 F5 APPLICATION DELIVERY CONTROLLER ENGINEERING SUPPORT","131627","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41203","","Awarded","1344","DOC56PAPT1400556","DOC50PAPT1400012","1344","","yes","no","Yes","AEEC, LLC","","0.140383","Labor Hours","","06/26/2014","12/31/2014","U","IGF::OT::IGF IDEAI-2 DATA MODELING AND DATA STANDARDIZATION EXAMINER TOOLS AND INFRASTRUCTURE (ET&I) OFFICE ACTION PHASE 2 PROTOTYPE PROJECT","131629","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41205","","Awarded","1344","DOC56PAPT1400498","DOC50PAPT1200009","1344","","yes","no","Yes","LIST INNOVATIVE SOLUTIONS, INC.","","0.076821","Firm Fixed Price","","06/12/2014","12/31/2014","U","CONVERT EXISTING OFFICE ACTIONS TO XML (D099) - OACS WORK - CONTRACTOR SUPPORTPOP:  6/25/2014 THROUGH 12/31/2014TASK ORDER #: TBD","131631","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41207","","Awarded","1344","DOC56PAPT1400539","DOC50PAPT1400013","1344","","yes","no","Yes","OCTO CONSULTING GROUP, INC.","","0.190125","Labor Hours","","06/24/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 CONTINUOUS BUILD ENVIRONMENT SUBJECT MATTER EXPERT (SME)","131633","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41209","","Awarded","1344","DOC56PAPT1400522","DOC50PAPT1400012","1344","","yes","no","Yes","AEEC, LLC","","0.776000","Labor Hours","","07/15/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 AED/PATENT SYSTEMS DIVISION SUPPORT SERVICES","131635","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41211","","Awarded","1344","DOC46PAPT1400492","DOC50PAPT1200071","1344","","yes","no","Yes","NEW TECH SOLUTIONS INC","","0.010140","Firm Fixed Price","","06/09/2014","10/31/2014","U","INTALIO SERVICES/SUPPORT PERIOD OF PERFORMANCE:  06/09/2014 THROUGH 10/31/2014   IGF::OT::IGF","131637","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41213","","Awarded","1344","DOC45PAPT1440001","DOC45PAPT1440000","1344","","yes","no","Yes","HARMONIA HOLDINGS GROUP LLC","289P1451197","0.871582","Labor Hours","","05/30/2014","10/31/2014","U","IGF::OT::IGF  FUNCTIONAL TESTING SUPPORT SERVICES-PATENTS","131639","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41215","","Awarded","1344","DOC56PAPT1407009","DOC50PAPT1000049","1344","","no","no","Yes","TKC GLOBAL SOLUTIONS LLC","","0.217744","Labor Hours","","06/03/2014","12/08/2014","U","IGF::OT::IGF MYSQL SUPPORTPOP: 6/09/14 - 12/08/14","131641","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41217","","Awarded","1344","DOC56PAPT1400554","DOC50PAPT1400013","1344","","yes","no","Yes","OCTO CONSULTING GROUP, INC.","","0.174388","Labor Hours","","06/26/2014","02/20/2015","U","IGF::OT::IGF IDEAI-2 ENTERPRISE DATA ARCHITECTURE SUPPORT (EDAS) PROJECT SPECIFIC (XML) PATENT END TO END (PE2E) OFFICE ACTION PHASE 2 PROTOTYPE","131643","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41219","","Awarded","1344","DOC56PAPT1400510","DOC50PAPT1400012","1344","","yes","no","Yes","AEEC, LLC","","0.247517","Labor Hours","","06/16/2014","01/30/2015","U","IGF::OT::IGF IDEAI-2 CONTENT MANAGEMENT SYSTEM (CMS) FOUNDATION SME CASSANDRA","131645","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41221","","Awarded","1344","DOC45PAPT1460015","DOC45PAPT1420017","1344","","yes","no","Yes","BUSINESS PERFORMANCE SYSTEMS, LLC","","0.133824","Labor Hours","","06/04/2014","01/30/2015","U","IGF::OT::IGF PERFORMANCE ANALYSIS TESTING PROJECTSPOP: 6/04/14 - 1/30/15","131647","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41223","","Awarded","1344","DOC45PAPT1430003","DOC45PAPT1430000","1344","","yes","no","Yes","GUNNISON CONSULTING GROUP INC","289P1451213","1.613977","Labor Hours","","07/02/2014","10/31/2014","U","IGF::OT::IGF FUNCTIONAL TESTING SUPPORT FOR FTD - PATENTS","131649","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41225","","Awarded","1344","DOC56PAPT1400497","DOC50PAPT1200019","1344","","yes","no","Yes","UNISYS CORPORATION","","0.136357","Firm Fixed Price","","06/12/2014","12/31/2014","U","CONVERT EXISTING OFFICE ACTIONS TO XML (D099) - EAI HUB WORK - CONTRACTOR SUPPORTPOP:  6/17/2014 THROUGH 12/31/2014","131651","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:29"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41227","","Awarded","1344","DOC56PAPT1400525","DOC50PAPT1400012","1344","","yes","no","Yes","AEEC, LLC","","0.202033","Labor Hours","","06/19/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 PE2E COOPERATIVE PATENT CLASSIFICATION (CPC)","131653","1344","0","2014-07-30 14:44:29","2014-07-30 14:44:30"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41229","","Awarded","1344","DOC56PAPT1400519","DOC50PAPT1400013","1344","","yes","no","Yes","OCTO CONSULTING GROUP, INC.","","0.324000","Labor Hours","","06/18/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 AED/PATENT SYSTEMS DIVISION SUPPORT SERVICES","131655","1344","0","2014-07-30 14:44:30","2014-07-30 14:44:30"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41231","","Awarded","1344","DOC56PAPT1400543","DOC50PAPT1400013","1344","","yes","no","Yes","OCTO CONSULTING GROUP, INC.","","0.210400","Labor Hours","","06/24/2014","03/31/2015","U","IGF::OT::IGF IDEAI-2 CHIEF ARCHITECT SUPPORTING PE2E","131657","1344","0","2014-07-30 14:44:30","2014-07-30 14:44:30"
"006-000803200","929","006","Department of Commerce","USPTO Patents End-to-End: Software Engineering (PE2E-SE)","41233","","Awarded","1344","DOC45PAPT1450003","DOC45PAPT1450000","1344","","yes","no","Yes","SOFTWARE CONSULTANTS, INC.","289P1451209","1.142158","Labor Hours","","05/30/2014","10/31/2014","U","IGF::OT::IGF FUNCTIONAL TESTING SUPPORT FOR FTD - PATENTS","131659","1344","0","2014-07-30 14:44:30","2014-07-30 14:44:30"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","21342","","Awarded","1344","DOC44PAPT1000012","DOC44PAPT1000012","1344","","no","no","Yes","PHACIL, INC.","","2.460659","Labor Hours","","11/27/2012","02/28/2013","U","INFORMATIONAL TECHNOLOGY PRODUCT ASSURANCE (ITPA) SERVICESFUNCTIONAL AREA: ENTERPRISE CONFIGURATION MANAGEMENT (ECM)","36934","1344","0","2013-03-26 15:17:40","2013-03-26 15:17:40"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","21343","","Awarded","1344","DOC44PAPT1009008","DOC44PAPT1009008","1344","","no","no","Yes","ALLIANT ACROSS AMERICA INFORMATION SERVICES, LLC","","1.979382","Time and Materials","","01/18/2013","02/28/2014","U","IT SECURITY  SUPPORT SERVICES - IV&V","36938","1344","0","2013-03-26 15:17:40","2013-03-26 15:17:40"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","21348","","Awarded","1344","DOC50PAPT0801001","DOC50PAPT0801001","1344","","no","no","Yes","PC SPECIALISTS INCORPORATED","","","Firm Fixed Price","","10/22/2012","01/01/1970","U","REFERENCE: PROC1300008.  OPTION EXERCISE: PERIOD OF PERFORMANCE: NOVEMBER 1, 2012 - OCTOBER 31, 2013 AND TECHNICAL/PRICE REFRESH (SEE ATTACHED).","36954","1344","","2012-09-13 17:27:03","2013-03-26 15:17:41"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27785","","Awarded","1344","DOC44PAPT1009008","GS06F0598Z","4730","","yes","no","Yes","ALLIANT ACROSS AMERICA INFORMATION SERVICES, LLC","","2.747959","Time and Materials","","12/05/2013","02/28/2014","U","IT SECURITY  SUPPORT SERVICES - IV&V","123429","1344","0","2014-06-26 13:26:51","2014-06-26 13:26:51"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27787","","Awarded","1344","DOC44PAPT1000008","GS06F0631Z","4730","","yes","no","Yes","INFOZEN, INC.","","2.794169","Labor Hours","","09/26/2013","02/28/2014","U","SUPPORT FOR PRODUCTION VERIFICATION TESTING (PVT)MODIFICATION 0032","110179","1344","0","2014-04-29 11:48:02","2014-04-29 11:48:02"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27791","","Awarded","1344","DOC44PAPT1000012","GS06F0651Z","4730","","yes","no","Yes","PHACIL, INC.","","1.302944","Labor Hours","","05/02/2014","02/28/2014","U","ENTERPRISE CONFIGURATION MANAGEMENT","123427","1344","0","2014-06-26 13:26:51","2014-06-26 13:26:51"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27803","","Awarded","1344","DOC50PAPT1200014","","","","no","yes","Yes","CGI FEDERAL INC.","","","Labor Hours","","08/27/2012","01/01/1970","U","SOFTWARE DEVELOPMENT&INTEGRATION NEXT GENERATION SERVICES","36970","1344","","2013-03-22 14:42:40","2013-03-26 15:17:41"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27805","","Awarded","1344","DOC50PAPT1200015","","","","no","yes","Yes","COMPUTER SCIENCES CORPORATION","","","Labor Hours","","08/27/2012","01/01/1970","U","SOFTWARE DEVELOPMENT&INTEGRATION NEXT GENERATION SERVICES","36972","1344","","2013-03-22 14:42:40","2013-03-26 15:17:41"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27807","","Awarded","1344","DOC50PAPT1200016","","","","no","yes","Yes","PRAGMATICS, INC.","","","Labor Hours","","10/10/2012","01/01/1970","U","SOFTWARE DEVELOPMENT&INTEGRATION NEXT GENERATION SERVICES","36974","1344","","2013-03-22 14:42:40","2013-03-26 15:17:41"
"006-000801100","928","006","Department of Commerce","USPTO Network and Security Infrastructure","27809","","Awarded","1344","DOC50PAPT1200017","","","","no","yes","Yes","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION","","","Labor Hours","","08/27/2012","01/01/1970","U","SOFTWARE DEVELOPMENT&INTEGRATION NEXT GENERATION SERVICES","36976","1344","","2013-03-22 14:42:40","2013-03-26 15:17:41"
