Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"009-000005316","318","009","Department of Health and Human Services","FDA ORA Regulatory Business Information Services","Other Requirement","1009","320380","http://www.fda.gov/RegulatoryInformation/Legislation/FederalFoodDrugandCosmeticActFDCAct/SignificantAmendmentstotheFDCAct/FDASIA/ucm20027187.htm","Yes","11/06/2012","11:32:15"
"024-000003015","319","024","Department of Homeland Security","USCIS - Transformation","Audit Finding Resolution","1109","200","http://www.oig.dhs.gov/assets/Mgmt/OIG_11-33_Jan11.pdf","Yes","09/13/2012","07:28:31"
"024-000003015","319","024","Department of Homeland Security","USCIS - Transformation","Published Agency Strategic Plan","1111","300","http://connect.uscis.dhs.gov/org/MGMT/HCT/Documents/USCIS%20Strategic%20Plan.pdf","No","09/13/2012","07:28:31"
"024-000003038","320","024","Department of Homeland Security","USCIS - Naturalization - CLAIMS 4","Legislative Mandate","2565","100","http://www.uscis.gov/portal/site/uscis/menuitem.f6da51a2342135be7e9d7a10e0dc91a0/vgnextoid=fa7e539dc4bed010VgnVCM1000000ecd190aRCRD&vgnextchannel=fa7e539dc4bed010VgnVCM1000000ecd190aRCRD&CH=8cfr","Yes","09/10/2013","10:48:22"
"024-000003038","320","024","Department of Homeland Security","USCIS - Naturalization - CLAIMS 4","Published Agency Strategic Plan","1221","300","http://connect.uscis.dhs.gov/org/Documents/Signed%20-%20USCIS%20Strategic%20Priorities%20and%20Initiatives%20for%202012.pdf","No","09/10/2013","10:48:22"
"024-000003038","320","024","Department of Homeland Security","USCIS - Naturalization - CLAIMS 4","Other Requirement","1225","500","http://www.uscis.gov/portal/site/uscis/menuitem.eb1d4c2a3e5b9ac89243c6a7543f6d1a/vgnextoid=02729c7755cb9010VgnVCM10000045f3d6a1RCRD&vgnextchannel=02729c7755cb9010VgnVCM10000045f3d6a1RCRD","Yes","09/13/2012","10:17:59"
"024-000003038","320","024","Department of Homeland Security","USCIS - Naturalization - CLAIMS 4","Presidential Priority","1223","400","http://www.cio.gov/pages.cfm/page/White-House-Forum-on-IT-Management-Reform","No","09/13/2012","10:17:59"
"024-000003030","321","024","Department of Homeland Security","USCIS - Document Management Division (DMD)","Legislative Mandate","1619","100","http://www.uscis.gov/ilink/docView/SLB/HTML/SLB/0-0-0-1/0-0-0-29/0-0-0-8289.html","Yes","09/14/2012","07:42:03"
"024-000003030","321","024","Department of Homeland Security","USCIS - Document Management Division (DMD)","Other Requirement","1623","500","http://www.uscis.gov/ilink/docView/SLB/HTML/SLB/0-0-0-1/0-0-0-29/0-0-0-8289.html; http://www.uscis.gov/ilink/docView/SLB/HTML/SLB/0-0-0-1/0-0-0-29/0-0-0-8501.html; http://www.uscis.gov/ilink/docView/SLB/HTML/SLB/8cfr.html","No","09/14/2012","07:42:03"
"024-000003030","321","024","Department of Homeland Security","USCIS - Document Management Division (DMD)","Presidential Priority","1621","400","http://www.uscis.gov/ilink/docView/SLB/HTML/SLB/0-0-0-1/0-0-0-29/0-0-0-8289.html","Yes","09/14/2012","07:42:03"
"009-000005323","322","009","Department of Health and Human Services","FDA OC User Fee and Financial Reporting Systems","Legislative Mandate","1015","318033","http://www.fda.gov/AboutFDA/ReportsManualsForms/Reports/UserFeeReports/PerformanceReports/default.htm","Yes","09/12/2012","16:11:27"
"009-000005323","322","009","Department of Health and Human Services","FDA OC User Fee and Financial Reporting Systems","Published Agency Strategic Plan","1017","318034","http://www.fda.gov/AboutFDA/ReportsManualsForms/Reports/ucm246751.htm#3_4","Yes","09/12/2012","16:11:27"
"024-000003127","323","024","Department of Homeland Security","USCIS - Infrastructure (End User Support)","Published Agency Strategic Plan","2107","300","http://www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf","Yes","09/14/2012","15:14:08"
"024-000003036","324","024","Department of Homeland Security","USCIS - Immigration - CLAIMS 3.0","Legislative Mandate","2563","100","http://www.uscis.gov/portal/site/uscis/menuitem.eb1d4c2a3e5b9ac89243c6a7543f6d1a/vgnextchannel=f3829c7755cb9010VgnVCM10000045f3d6a1RCRD","Yes","09/10/2013","10:48:06"
"024-000003036","324","024","Department of Homeland Security","USCIS - Immigration - CLAIMS 3.0","Published Agency Strategic Plan","1249","300","http://www.uscis.gov/USCIS/About%20Us/Budget,%20Planning%20and%20Performance/USCIS%20Fiscal%20Year%202011%20Highlights%20Report.pdf; http://www.uscis.gov/USCIS/About%20Us/Budget,%20Planning%20and%20Performance/USCIS_Strategic_Plan_2008-2012.pdf; http://www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf","No","09/13/2012","11:59:13"
"024-000003036","324","024","Department of Homeland Security","USCIS - Immigration - CLAIMS 3.0","Other Requirement","1251","500","http://www.section508.gov/index.cfmfuseAction=stds","Yes","09/13/2012","11:59:13"
"024-000003040","326","024","Department of Homeland Security","USCIS - Customer Service Web Portal (CSWP)","Legislative Mandate","1107","100","http://www.archives.gov/about/laws/egov-act-section-207.html","Yes","09/13/2012","07:26:45"
"024-000003029","327","024","Department of Homeland Security","USCIS - Benefits Provision - Verification Information System (VIS)/Employment Eligibility Verification (EEV)","Legislative Mandate","1253","100","http://www.uscis.gov/ilink/docView/PUBLAW/HTML/PUBLAW/0-0-0-15.html","Yes","09/13/2012","12:02:53"
"024-000003029","327","024","Department of Homeland Security","USCIS - Benefits Provision - Verification Information System (VIS)/Employment Eligibility Verification (EEV)","Audit Finding Resolution","1255","200","http://www.gao.gov/new.items/d08895t.pdf","Yes","09/13/2012","12:02:53"
"024-000003029","327","024","Department of Homeland Security","USCIS - Benefits Provision - Verification Information System (VIS)/Employment Eligibility Verification (EEV)","Published Agency Strategic Plan","1257","300","http://www.gao.gov/products/GAO-11-873","Yes","09/13/2012","12:02:53"
"024-000003029","327","024","Department of Homeland Security","USCIS - Benefits Provision - Verification Information System (VIS)/Employment Eligibility Verification (EEV)","Other Requirement","1261","500","http://www.govtrack.us/congress/bills/109/hr418","Yes","09/13/2012","12:02:53"
"024-000003029","327","024","Department of Homeland Security","USCIS - Benefits Provision - Verification Information System (VIS)/Employment Eligibility Verification (EEV)","Presidential Priority","1259","400","http://www.govtrack.us/congress/bills/111/hr2892","Yes","09/13/2012","12:02:53"
"009-999991400","330","009","Department of Health and Human Services","Federal Health Architecture","Legislative Mandate","977","317824","www.archives.gov/about/laws/egov-act-section-207.html","Yes","09/12/2012","16:06:11"
"009-999991400","330","009","Department of Health and Human Services","Federal Health Architecture","Presidential Priority","979","317825","http://www.archives.gov/federal-register/executive-orders/2006.html#13410","Yes","09/12/2012","16:06:11"
"009-999990160","331","009","Department of Health and Human Services","Grants.gov - Find and Apply","Legislative Mandate","643","317731","http://www.whitehouse.gov/omb/grants_reform/ ","Yes","09/12/2012","14:22:01"
"009-000001397","332","009","Department of Health and Human Services","HHS Unified Financial Management System: Modernization Program","Legislative Mandate","1191","319601","http://www.hhs.gov/ufms/","No","09/13/2012","09:46:30"
"009-000001397","332","009","Department of Health and Human Services","HHS Unified Financial Management System: Modernization Program","Presidential Priority","1193","319602","http://www.cfoc.gov","No","09/13/2012","09:46:30"
"009-000000706","333","009","Department of Health and Human Services","HRSA - OIT Electronic Handbooks (EHBs)","Audit Finding Resolution","951","320810","http://www.gao.gov/products/GAO-12-610","Yes","09/12/2012","16:04:17"
"009-000000706","333","009","Department of Health and Human Services","HRSA - OIT Electronic Handbooks (EHBs)","Published Agency Strategic Plan","3441","327832","http://www.hhs.gov/budget/fy2014/opa_040513.pdf","Yes","09/13/2013","08:04:27"
"009-000001359","334","009","Department of Health and Human Services","IHS - National Patient Information Reporting System (NPIRS) - - Maintenance and Enhancements","Legislative Mandate","1277","318325","http://www.ihs.gov/adminmngrresources/ihcia/documents/ihcia.pdf","Yes","09/13/2012","12:49:53"
"009-000001359","334","009","Department of Health and Human Services","IHS - National Patient Information Reporting System (NPIRS) - - Maintenance and Enhancements","Presidential Priority","1279","318778","http://www.cio.gov/documents/25-point-implementation-plan-to-reform-federal%20it.pdf","No","09/13/2012","12:49:53"
"009-000006263","335","009","Department of Health and Human Services","IHS Infrastructure, Office Automation, & Telecommunications (I/OA/T)","Legislative Mandate","1283","317704","http://www.gpo.gov/fdsys/pkg/PLAW-111publ148/content-detail.html","Yes","09/13/2012","12:50:03"
"009-000006263","335","009","Department of Health and Human Services","IHS Infrastructure, Office Automation, & Telecommunications (I/OA/T)","Legislative Mandate","1281","317703","http://www.ihs.gov/adminmngrresources/ihcia/documents/ihcia.pdf","Yes","09/13/2012","12:50:03"
"009-000006263","335","009","Department of Health and Human Services","IHS Infrastructure, Office Automation, & Telecommunications (I/OA/T)","Legislative Mandate","1285","317705","http://www.healthit.gov/policy-researchers-implementers/health-it-rules-regulationsutm_source=google&utm_medium=cpc&utm_campaign=privacy%2Band%2Blegal","Yes","09/13/2012","12:50:03"
"009-000006263","335","009","Department of Health and Human Services","IHS Infrastructure, Office Automation, & Telecommunications (I/OA/T)","Published Agency Strategic Plan","1287","317706","http://www.hhs.gov/secretary/about/priorities/strategicplan2010-2015.pdf","Yes","09/13/2012","12:50:03"
"009-000006263","335","009","Department of Health and Human Services","IHS Infrastructure, Office Automation, & Telecommunications (I/OA/T)","Presidential Priority","1289","318790","http://www.whitehouse.gov/the-press-office/2011/11/09/executive-order-promoting-efficient-spending","Yes","09/13/2012","12:50:03"
"009-000001362","336","009","Department of Health and Human Services","IHS Resource and Patient Management System (RPMS) - Maintenance & Enhancements","Legislative Mandate","967","318137","http://uscode.house.gov/download/pls/25C18.txt","Yes","09/12/2012","16:04:58"
"009-000001362","336","009","Department of Health and Human Services","IHS Resource and Patient Management System (RPMS) - Maintenance & Enhancements","Presidential Priority","969","318736","http://www.whitehouse.gov/the-press-office/2011/11/09/executive-order-promoting-efficient-spending","Yes","09/12/2012","16:04:58"
"009-000001362","336","009","Department of Health and Human Services","IHS Resource and Patient Management System (RPMS) - Maintenance & Enhancements","Presidential Priority","971","318737","http://www.cio.gov/documents/25-point-implementation-plan-to-reform-federal%20it.pdf","No","09/12/2012","16:04:58"
"021-432721618","338","021","Department of Transportation","FAAXX013: Aviation Surface Weather Observation Network (ASWON)","Published Agency Strategic Plan","1387","1","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","11:56:10"
"021-432721618","338","021","Department of Transportation","FAAXX013: Aviation Surface Weather Observation Network (ASWON)","Published Agency Strategic Plan","2723","2384","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/10/2013","15:28:45"
"009-000001410","342","009","Department of Health and Human Services","NIH ES Electronic Research Administration (eRA)","Legislative Mandate","1171","318682","http://www.whitehouse.gov/omb/fedreg_preamble2/","Yes","09/13/2012","09:04:39"
"009-000004658","347","009","Department of Health and Human Services","OS ASFR HHS Consolidated Acquisition Solution","Legislative Mandate","665","318921","www.dol.gov/ocfo/media/regs/ITMRA.pdf","Yes","09/12/2012","14:25:41"
"009-000004658","347","009","Department of Health and Human Services","OS ASFR HHS Consolidated Acquisition Solution","Presidential Priority","2841","329599","http://www.whitehouse.gov/open/documents/open-government-directive","Yes","09/11/2013","08:52:29"
"009-000006266","348","009","Department of Health and Human Services","OS ASA Information Technology Infrastructure and Operations","Presidential Priority","3303","328855","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2011/m11-11.pdf","Yes","09/12/2013","12:24:16"
"009-000001482","349","009","Department of Health and Human Services","OS ASA Payment Management System (PMS)","Legislative Mandate","3295","329902","http://www.gao.gov/special.pubs/af12194.pdf","Yes","09/12/2013","12:23:38"
"009-000001482","349","009","Department of Health and Human Services","OS ASA Payment Management System (PMS)","Presidential Priority","3299","329901","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2012/m-12-11_1.pdf","Yes","09/12/2013","12:23:38"
"009-000001482","349","009","Department of Health and Human Services","OS ASA Payment Management System (PMS)","Presidential Priority","3297","329900","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2013/m-13-20.pdf","Yes","09/12/2013","12:23:38"
"009-000001418","353","009","Department of Health and Human Services","SAMHSA - CHBSQ National Survey on Drug Use and Health (NSDUH)","Legislative Mandate","981","320616","http://www.gpo.gov/fdsys/pkg/USCODE-2010-title42/pdf/USCODE-2010-title42-chap6A-subchapIII-A-partA-sec290aa-4.pdf","Yes","09/12/2012","16:06:17"
"009-000001418","353","009","Department of Health and Human Services","SAMHSA - CHBSQ National Survey on Drug Use and Health (NSDUH)","Published Agency Strategic Plan","983","317735","http://store.samhsa.gov/shin/content//SMA11-4629/02-ExecutiveSummary.pdf .","Yes","09/12/2012","16:06:17"
"009-000006779","354","009","Department of Health and Human Services","HHS Information Security Program Investment","Legislative Mandate","1291","317699","http://www.whitehouse.gov/sites/default/files/omb/assets/omb/memoranda/fy2008/m08-05.pdf","Yes","09/13/2012","12:50:22"
"009-000001361","355","009","Department of Health and Human Services","HRSA - BHPr National Practitioner Data Bank (NPDB)","Legislative Mandate","637","317956"," http://www.npdb-hipdb.hrsa.gov/resources/titleIv.jsp;  http://www.npdb-hipdb.hrsa.gov/resources/1921.jsp;  http://www.npdb-hipdb.hrsa.gov/resources/1128e.jsp;   http://www.gpo.gov/fdsys/pkg/PLAW-111publ148/pdf/PLAW-111publ148.pdf  ( scroll to section 6403)","No","09/12/2012","14:20:57"
