Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Requirement Type,URL ID,Agency URL ID,URL,Valid Public URL,Updated Date,Updated Time
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1737","","http://www.gao.gov/new.items/d0829.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1719","","http://www.gao.gov/assets/130/121346.pdf","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Audit Finding Resolution","1735","","http://www.gao.gov/assets/130/121346.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","1723","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Published Agency Strategic Plan","1739","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:18:36"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","1725","","http://www.ntsb.gov/safety/safety_recs.html","Yes","09/14/2012","10:14:13"
"021-113910548","377","021","Department of Transportation","FAAXX709: Runway Status Lights (RWSL)","Other Requirement","1741","","http://www.ntsb.gov/safety/safety_recs.html","Yes","09/14/2012","10:18:36"
"021-960419306","378","021","Department of Transportation","FAAXX710: Regulation and Certification Infrastructure for System Safety (RCISS/AVS)","Published Agency Strategic Plan","1727","","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","09/14/2012","10:14:29"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","1729","DOT Strategic Plan","http://www.dot.gov/stratplan/dot_strategic_plan_10-15.pdf","No","11/29/2012","12:08:46"
"021-130077684","379","021","Department of Transportation","FAAXX711: Data Communications NextGen Support (DataComm)","Published Agency Strategic Plan","1731","FAA Destination 2025 Plan","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","11/29/2012","12:08:46"
"021-391613792","380","021","Department of Transportation","FAAXX713: NextGen NAS Voice System (NVS)","Published Agency Strategic Plan","1441","FAA Plans and Reports","http://www.faa.gov/about/plans_reports/","Yes","11/29/2012","12:09:37"
"021-006081945","382","021","Department of Transportation","FAAXX732: Common Support Services Weather (CSS-Wx)","Published Agency Strategic Plan","2435","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","http://www.faa.gov/about/plans_reports/media/Destination2025.pdf","Yes","03/25/2013","17:15:59"
"024-000005119","389","024","Department of Homeland Security","CBP - Non-Intrusive Inspection (NII) Systems Program","Published Agency Strategic Plan","625","300","Department of Homeland Security Strategic Plan, Fiscal Years 2012-2016 www.dhs.gov/xlibrary/assets/dhs-strategic-plan-fy-2012-2016.pdf.   U.S. Department of Homeland Security Annual Performance Report, Fiscal Years 2011-2013.  www.dhs.gov/xlibrary/assets/mgmt/cfo_apr_fy2011.pdf.  Secure Borders, Safe Travel, Legal Trade, U.S. Customs and Border Protection Fiscal Year 2009-2014 Strategic Plan www.cbp.gov/.../cgov/.../strategic_plan.../strategic_plan_09_14.pdf","No","09/12/2012","14:09:30"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","Legislative Mandate","391","1","http://www.gpo.gov/fdsys/pkg/PLAW-110publ252/pdf/PLAW-110publ252.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-111publ377/pdf/PLAW-111publ377.pdf","No","09/12/2012","12:34:17"
"029-666666107","391","029","Department of Veterans Affairs","Benefits 21st Century Education","Published Agency Strategic Plan","393","3","http://www.va.gov/VA_2011-2015_Strategic_Plan_Refresh_wv.pdf","Yes","09/12/2012","12:34:17"
"005-000000073","393","005","Department of Agriculture","AgPRS - USDA Public Safety Land Mobile Radio System","Published Agency Strategic Plan","1767","3","http://fsweb.wo.fs.fed.us/irm/aboutus/documents/CIOBusinessPlan06012011.docx","No","11/29/2012","12:33:14"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Legislative Mandate","2441","1","http://www.archives.gov/records-mgmt/policy/electronic-signature-technology.html","Yes","03/27/2013","10:21:10"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Other Requirement","2443","5","http://www.epa.gov/fedrgstr/EPA-GENERAL/2008/December/Day-24/g30680.pdf","Yes","03/27/2013","10:21:10"
"020-000016005","395","020","Environmental Protection Agency","CDX - Central Data Exchange","Presidential Priority","1533","4","https://www.federalregister.gov/blog/2012/05/executive-order-13610-on-public-inspection","Yes","09/13/2012","16:58:30"
"020-000016026","398","020","Environmental Protection Agency","EPASS - Environmental Protection Agency Personnel Access and Security System","Legislative Mandate","1535","1","http://www.dhs.gov/homeland-security-presidential-directive-12","Yes","11/30/2012","14:58:14"
"020-000016026","398","020","Environmental Protection Agency","EPASS - Environmental Protection Agency Personnel Access and Security System","Published Agency Strategic Plan","1537","3","http://www.epa.gov/planandbudget/strategicplan.html","Yes","11/30/2012","14:58:14"
"020-000016026","398","020","Environmental Protection Agency","EPASS - Environmental Protection Agency Personnel Access and Security System","Presidential Priority","1539","4","http://www.dhs.gov/homeland-security-presidential-directive-12","Yes","09/13/2012","16:58:58"
"020-000020201","413","020","Environmental Protection Agency","TIM - Technology Infrastructure Modernization","Other Requirement","2445","5","http://www.itdashboard.gov/investmentbuscid&#61;413","Yes","03/27/2013","10:22:25"
"020-000020201","413","020","Environmental Protection Agency","TIM - Technology Infrastructure Modernization","Presidential Priority","1541","4","http://www.whitehouse.gov","Yes","09/13/2012","17:00:07"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","Legislative Mandate","1543","1","http://thomas.loc.gov/cgi-bin/bdquery/zd107:HR02458:|TOM:/bss/d107query.html|","Yes","11/30/2012","14:58:17"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","Other Requirement","1547","5","http://www.whitehouse.gov/omb/","Yes","11/30/2012","14:58:17"
"020-999996060","414","020","Environmental Protection Agency","eRulemaking","Presidential Priority","1545","4","http://www.gpo.gov/fdsys/pkg/FR-2011-01-21/pdf/2011-1385.pdfhttp://www.gpo.gov/fdsys/pkg/FR-2012-05-04/pdf/2012-10968.pdf","No","09/13/2012","17:00:16"
"012-000005005","418","012","Department of Labor","PBGC - Benefit Calculation and Valuation","Legislative Mandate","2097","37214","http://www.dol.gov/dol/topic/retirement/erisa.htm","Yes","09/14/2012","14:39:41"
"012-000005005","418","012","Department of Labor","PBGC - Benefit Calculation and Valuation","Legislative Mandate","2099","37215","http://www.dol.gov/ebsa/pensionreform.html","Yes","09/14/2012","14:39:41"
"012-000005005","418","012","Department of Labor","PBGC - Benefit Calculation and Valuation","Audit Finding Resolution","2101","37216","http://oig.pbgc.gov/audit/2010/summaries/IT-09-67.html","No","09/14/2012","14:39:41"
"012-000005005","418","012","Department of Labor","PBGC - Benefit Calculation and Valuation","Published Agency Strategic Plan","2103","37217","http://www.pbgc.gov/documents/2012-2016strategicplan.pdf","Yes","09/14/2012","14:39:41"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","Legislative Mandate","889","100","N/A","No","09/12/2012","15:25:52"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","Audit Finding Resolution","891","200","N/A","No","09/12/2012","15:25:52"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","Published Agency Strategic Plan","893","300","N/A","No","09/12/2012","15:25:52"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","Other Requirement","897","500","N/A","No","09/12/2012","15:25:53"
"024-999992100","420","024","Department of Homeland Security","NPPD - Information Systems Security Line of Business (LoB)","Presidential Priority","895","400","http://www.cio.gov/documents/Shared_Services_Strategy.pdf","No","09/12/2012","15:25:52"
"011-000001126","426","011","Department of Justice","JMD Unified Financial Management System (UFMS)","Legislative Mandate","497","1","http://www.gpo.gov/fdsys/pkg/PLAW-107publ347/pdf/PLAW-107publ347.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-107publ289/pdf/PLAW-107publ289.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-104publ208/pdf/PLAW-104publ208.pdfhttp://www.gpo.gov/fdsys/pkg/PLAW-104publ106/pdf/PLAW-104publ106.pdfhttp://thomas.loc.gov/cgi-bin/bdquery/zd103:SN02170:|TOM:/bss/d103query.htmlhttp://thomas.loc.gov/cgi-bin/bdquery/zd101:HR05687:|TOM:/bss/d101query.htmlhttp://www.whitehouse.gov/omb/financial_fmfia1982","No","11/29/2012","16:52:29"
"011-000003372","429","011","Department of Justice","FBI Data Integration and Visualization System (DIVS)","Audit Finding Resolution","2059","2","http://www.fbi.gov/news/pressrel/press-releases/judge-webster-delivers-webster-commission-report-on-fort-hood","Yes","11/29/2012","16:52:28"
"011-000003372","429","011","Department of Justice","FBI Data Integration and Visualization System (DIVS)","Published Agency Strategic Plan","2061","3","http://www.fbi.gov/about-us/itb/it-strategic-plan-2010-2015http://www.justice.gov/jmd/strategic2012-2016/index.html","No","11/29/2012","16:52:28"
"011-000003372","429","011","Department of Justice","FBI Data Integration and Visualization System (DIVS)","Other Requirement","2063","5","http://www.whitehouse.gov/the-press-office/presidential-memorandum-regarding-12252009-attempted-terrorist-attack","Yes","11/29/2012","16:52:28"
"011-000002503","430","011","Department of Justice","FBI Digital Collection","Legislative Mandate","511","1","http://www.law.cornell.edu/uscode/text/50/chapter-36 http://www.law.cornell.edu/uscode/text/18/part-I/chapter-119 http://uscode.house.gov/download/pls/18C119.txt","No","11/29/2012","16:52:28"
"011-000002503","430","011","Department of Justice","FBI Digital Collection","Published Agency Strategic Plan","513","3","http://www.fbi.gov/about-us/itb/it-strategic-plan-2010-2015/ http://www.fbi.gov/news/testimony/going-dark-lawful-electronic-surveillance-in-the-face-of-new-technologies","No","11/29/2012","16:52:28"
"011-000002503","430","011","Department of Justice","FBI Digital Collection","Other Requirement","515","5","http://www.fbi.gov/news/testimony/a-national-security-crisis-foreign-language-capabilities-in-the-federal-government","Yes","11/29/2012","16:52:28"
"011-000003373","432","011","Department of Justice","FBI Guardian","Legislative Mandate","517","1","http://ise.gov/sites/default/files/eo13388.pdf","Yes","11/29/2012","16:52:28"
"011-000003373","432","011","Department of Justice","FBI Guardian","Audit Finding Resolution","519","2","www.justice.gov/oig/reports/FBI/a0902/final.pdf","Yes","11/29/2012","16:52:28"
"011-000003373","432","011","Department of Justice","FBI Guardian","Published Agency Strategic Plan","521","3","http://www.justice.gov/jmd/ocio/it-strategic-plan.htm","Yes","11/29/2012","16:52:28"
"011-000003373","432","011","Department of Justice","FBI Guardian","Presidential Priority","523","4","http://www.whitehouse.gov/the-press-office /2011/10/07/executive-order-13587-structural-reforms-improve-security-classified-net","Yes","09/12/2012","13:22:50"
"011-000003024","434","011","Department of Justice","FBI Law Enforcement National Data Exchange Program (NDEx)","Legislative Mandate","531","1","http://www.whitehouse.gov/","Yes","11/29/2012","16:52:28"
"011-000003024","434","011","Department of Justice","FBI Law Enforcement National Data Exchange Program (NDEx)","Published Agency Strategic Plan","533","3","http://www.justice.gov/","Yes","11/29/2012","16:52:28"
"011-000003024","434","011","Department of Justice","FBI Law Enforcement National Data Exchange Program (NDEx)","Other Requirement","535","5","http://www.fbi.gov/about-us/cjis/n-dex/","Yes","11/29/2012","16:52:28"
"011-000002016","435","011","Department of Justice","FBI Law Enforcement Online (LEO)","Legislative Mandate","349","1","http://www.nctc.gov/docs/pl108_458.pdf; http://ise.gov","No","11/29/2012","16:52:28"
"011-000002016","435","011","Department of Justice","FBI Law Enforcement Online (LEO)","Published Agency Strategic Plan","351","3","http://www.justice.gov/jmd/strategic2012-2016/index.html","Yes","11/29/2012","16:52:28"
"011-000002016","435","011","Department of Justice","FBI Law Enforcement Online (LEO)","Other Requirement","353","5","http://www.fbi.gov/about-us/cjis/advisory-policy-board","Yes","11/29/2012","16:52:28"
"011-000002616","437","011","Department of Justice","FBI National Instant Criminal Background Check System (NICS)","Legislative Mandate","543","1","http://www.fbi.gov/nics","Yes","11/29/2012","16:52:28"
"011-000002616","437","011","Department of Justice","FBI National Instant Criminal Background Check System (NICS)","Other Requirement","545","5","http://www.fbi.gov/nics","Yes","11/29/2012","16:52:28"
"011-000003211","441","011","Department of Justice","FBI SENTINEL","Legislative Mandate","287","1","http://www.archives.gov/federal-register/executive-orders/wbush-subjects.html","Yes","11/29/2012","16:52:29"
"011-000003211","441","011","Department of Justice","FBI SENTINEL","Audit Finding Resolution","289","2","http://www.justice.gov/oig/reports/fbi.htm","Yes","11/29/2012","16:52:29"
"011-000003211","441","011","Department of Justice","FBI SENTINEL","Published Agency Strategic Plan","291","3","http://www.fbi.gov/about-us/itb/information-technology-strategic-plan-fy-2010-2013-2015/view","Yes","11/29/2012","16:52:29"
