Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment Title,Contract ID,Agency Contract ID,Contract Status,Contracting Agency ID,Contract Number (PIID),IDV PIID,IDV Agency ID,Solicitation ID (Agency),Modular Approaches / Contracting,EVM Required,Match found in USAspending,Vendor Name (USAspending),Solicitation ID (USAspending),Action Obligation Amount (In $ million) (USAspending),Type of Contract (USAspending),Performance Based Contract (USAspending),Contract Start Date (USAspending),Contract End Date (USAspending),Contract Compete (USAspending),Contract Description (USAspending),Base Contract ID (USAspending),Identifying Agency ID (USAspending),Transaction Number (USAspending),Timestamp (Contract),Timestamp (Base Contract)
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","23757","CID-1184-1025","Awarded","9700","FA872010D0001","0004","9700","","","yes","Yes","NORTHROP GRUMMAN SPACE & MISSION SYSTEMS CORP.","","0.000000","Cost Plus Fixed Fee","","04/05/2012","01/01/1970","U","NORTHROP GRUMMAN - MISSION PLANNING ENTERPRISE CONTRACT (MPEC II)","10745","9700","","2012-03-13 12:20:41","2012-10-19 03:21:33"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","23758","CID-1184-1028","Awarded","9700","FA872010D0004","0002","9700","","","yes","Yes","BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.","","0.000000","Cost Plus Fixed Fee","","04/06/2012","01/01/1970","U","MPEC II - BAE SYSTEMS - ADMIN CHANGES TO VARIOUS CLAUSES","10747","9700","","2012-03-13 12:20:41","2012-10-19 03:21:33"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","23759","CID-1184-1029","Awarded","9700","FA872010D0004","0003","9700","","","yes","Yes","BAE SYSTEMS NATIONAL SECURITY SOLUTIONS INC.","","0.000000","Cost Plus Fixed Fee","","04/06/2012","01/01/1970","U","MPEC II - BAE SYSTEMS - ADMIN CHANGES TO VARIOUS CLAUSES","10749","9700","","2012-03-13 12:20:41","2012-10-19 03:21:34"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","23760","CID-1184-1026","Awarded","9700","FA872010D0002","0002","9700","","","yes","Yes","BOEING COMPANY, THE","","0.000000","Cost Plus Fixed Fee","","04/03/2012","01/01/1970","U","MPEC II - THE BOEING COMPANY","10751","9700","","2012-03-13 12:20:41","2012-10-19 03:21:35"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","23761","CID-1184-1027","Awarded","9700","FA872010D0003","0002","9700","","","yes","Yes","DCS CORPORATION","","0.000000","Cost Plus Fixed Fee","","04/05/2012","01/01/1970","U","MPEC II - DCS CORPORATION","10753","9700","","2012-03-13 12:20:41","2012-10-19 03:21:35"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Cost Plus Incentive","","07/31/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42017","9700","5","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Cost No Fee","","05/29/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42019","9700","1","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Cost No Fee","","05/29/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42021","9700","14","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Cost Plus Fixed Fee","","05/29/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42023","9700","4","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Cost Plus Incentive","","05/29/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42025","9700","16","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26477","CID-1184-1032","Awarded","9700","0004","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","10.573402","Firm Fixed Price","","05/29/2012","07/30/2016","U","MPEC II MAF DELIVERY ORDER","42027","9700","6","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26479","CID-1184-1030","Awarded","9700","0003","FA872010D0002","9700","","","yes","Yes","BOEING COMPANY, THE","","7.893925","Cost Plus Fixed Fee","","11/09/2012","09/30/2016","U","ADMINISTRATIVE CHANGE TO CDRL A018 AND CDRL A027","42065","9700","4","2013-04-01 13:52:21","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26479","CID-1184-1030","Awarded","9700","0003","FA872010D0002","9700","","","yes","Yes","BOEING COMPANY, THE","","7.893925","Cost No Fee","","11/09/2012","09/30/2016","U","F-22: EXER OY13 - CLINS 0010, 0011&0012","42067","9700","1","2013-04-01 13:52:21","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26481","CID-1184-1031","Awarded","9700","0003","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","6.534737","Cost No Fee","","04/03/2012","03/31/2014","U","NAVY WASP","42069","9700","1","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001184","913","007","Department of Defense","Mission Planning System (MPS) Increment IV","26481","CID-1184-1031","Awarded","9700","0003","FA872010D0003","9700","","","yes","Yes","DCS CORPORATION","","6.534737","Cost No Fee","","04/03/2012","03/31/2014","U","NAVY WASP","42071","9700","4","2013-03-28 17:25:18","2013-04-01 13:52:21"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","22907","CID-1191-1000","Awarded","","HC102810F2804","","","0","","no","Yes","COMPUTERS UNIVERSAL INCORPORATED","","0.696241","Firm Fixed Price","","12/05/2012","09/30/2013","U","LABOR","42073","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","22908","CID-1191-1001","Awarded","","HC102810F2807","","","0","","no","Yes","COMPUTERS UNIVERSAL INCORPORATED","","1.339111","Firm Fixed Price","","12/07/2012","09/30/2013","U","LABOR","42075","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","22909","CID-1191-1006","Awarded","","W91QUZ07D0011","","","0","","no","Yes","WORLD WIDE TECHNOLOGY, INC.","W91QUZ06R0009","","Fixed Price with Economic Price Adjustment","","04/23/2012","01/01/1970","U","GUARANTEED MINIMUM","42077","9700","","2012-09-13 15:52:17","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","26483","CID-1191-1009","Awarded","","HC102812F0720","","","EG0245","","no","Yes","EVOKE RESEARCH AND CONSULTING, LLC","","0.404393","Firm Fixed Price","","09/30/2012","09/29/2013","U","LABOR","42083","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","26487","CID-1191-1017","Awarded","","GS00Q09BGD0039","","","","","no","Yes","LOCKHEED MARTIN INTEGRATED SYSTEMS, INC.","TQ2006MCB0001","","Order Dependent (IDV only)","","05/04/2012","01/01/1970","U","REVISE CONTRACT ADDRESS, DUNS, AND CAGE CODE.","42087","4735","","2013-03-28 17:46:53","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31147","CID-1191-1007","Awarded","","HC102813F0071","","","","","no","Yes","KOMPLETE SYSTEMS INTEGRATORS, INC.","","0.817745","Firm Fixed Price","","12/21/2012","01/01/2013","U","LABOR","42079","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31149","CID-1191-1008","Awarded","","HC102813F0067","","","","","no","Yes","KOMPLETE SYSTEMS INTEGRATORS, INC.","","0.437500","Firm Fixed Price","","12/18/2012","12/31/2013","U","LABOR","42081","9700","0","2013-03-28 17:46:53","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31151","CID-1191-1014","Awarded","","HC102810C2009","","","","","no","Yes","KOMPLETE SYSTEMS INTEGRATORS, INC.","HC102810R2028","1.897445","Firm Fixed Price","","03/28/2012","03/31/2012","U","RELEASE OF SAF FUNDS.","42089","9700","0","2013-03-28 17:46:53","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31153","CID-1191-1015","Awarded","","HC102811P0141","","","","","no","Yes","KOMPLETE SYSTEMS INTEGRATORS, INC.","HC102811R0103","0.893127","Firm Fixed Price","","09/26/2012","12/31/2012","U","3 MONTH EXTENSION OF PERIOD OF PERFORMANCE THROUGH 30 JUNE 2012.","42091","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31155","CID-1191-1018","Awarded","","HC102812F0779","","","","","no","Yes","INFORMATION GATEWAYS, INC.","","3.746774","Firm Fixed Price","","09/28/2012","09/29/2013","U","LABOR - BASE YEAR","42093","9700","0","2013-04-01 13:52:27","2013-04-01 13:52:27"
"007-000001191","1126","007","Department of Defense","MEPCOM Integrated Resource System","31157","CID-1191-1013","Awarded","","HC102811C0109","","","","","no","Yes","KOMPLETE SYSTEMS INTEGRATORS, INC.","HC102811R2014","5.482335","Firm Fixed Price","","11/01/2012","12/31/2012","U","RELEASE SAF.","42085","9700","0","2013-03-28 17:46:53","2013-04-01 13:52:27"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","22613","CID-1202-1000","Awarded","","W15P7T07DK001","","","","","no","Yes","GENERAL DYNAMICS C4 SYSTEMS INCORPORATED","W15P7T07RK001","","Firm Fixed Price","","02/19/2010","01/01/1970","U","TO ADD GFP TO THE CONTRACT","42095","9700","","2013-03-28 17:40:42","2013-04-01 13:52:29"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","22614","CID-1202-1001","Awarded","","W15P7T06DL219","","","","","no","Yes","GENERAL DYNAMICS SATCOM TECHNOLOGIES INCORPORATED","","","Firm Fixed Price","","07/27/2012","01/01/1970","U","ADD PROVISIONION TEXT","42097","9700","","2013-03-28 17:40:42","2013-04-01 13:52:29"
"007-000001202","902","007","Department of Defense","Warfighter Information Network - Tactical Increment 1","22615","CID-1202-1002","Awarded","","W15P7T06DL219","","","","","no","Yes","GENERAL DYNAMICS SATCOM TECHNOLOGIES INCORPORATED","","","Firm Fixed Price","","07/27/2012","01/01/1970","U","ADD PROVISIONION TEXT","42099","9700","","2012-09-13 15:52:18","2013-04-01 13:52:29"
"007-000001208","903","007","Department of Defense","Warfighter Information Network - Tactical Increment 2","22616","CID-1208-1000","Awarded","","W15P7T10DC007","","","","","no","Yes","GENERAL DYNAMICS C4 SYSTEMS, INC.","","","Firm Fixed Price","","09/17/2012","01/01/1970","U","MODIFICATION P00001 TO INCORPORATE OMITTED CLAUSE FAR 52.232-32 AND NSP CDRLS","42101","9700","","2013-03-28 17:40:43","2013-04-01 13:52:30"
"007-000001208","903","007","Department of Defense","Warfighter Information Network - Tactical Increment 2","31145","CID-1208-1004","Awarded","9700","W15P7T10DC007","","","","","no","Yes","GENERAL DYNAMICS C4 SYSTEMS, INC.","","","Firm Fixed Price","","09/17/2012","01/01/1970","U","INCORPORATION OF CLAUSE FOR PAYMENT","42103","9700","","2013-03-28 17:40:43","2013-04-01 13:52:30"
"007-000001242","904","007","Department of Defense","Warfighter Information Network - Tactical Increment 3","22618","CID-1242-1000","Awarded","","DAAB0702CF404","","","","","yes","Yes","GENERAL DYNAMICS GOVERNMENT SY","","35.951061","Cost Plus Award Fee","","11/03/2009","09/30/2010","U"," ","42105","9700","0","2013-04-01 13:52:31","2013-04-01 13:52:31"
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","22620","CID-1243-1007","Awarded","9700","VC08","HC201808D2015","9700","E2600148","","no","No","","","","","","","","","","","","","2013-03-28 17:40:47",""
"007-000001243","918","007","Department of Defense","Teleport Generation 1/2","23763","CID-1243-1017","Awarded","4730","HC104711F4157","GS-10F-0295X","4730","DSSMC00153","","no","Yes","SYSTEMS TECHNOLOGY FORUM, LTD.","","6.226288","Firm Fixed Price","","12/14/2012","09/30/2013","U","IT TECHNICAL SUPPORT SERVICES.","42107","9700","0","2013-04-01 13:52:33","2013-04-01 13:52:33"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","22623","CID-1248-1011","Awarded","4730","HC104711F4157","GS10F0295X","4730","DSSMC00153","","no","Yes","SYSTEMS TECHNOLOGY FORUM, LTD.","","6.226288","Firm Fixed Price","","12/14/2012","09/30/2013","U","IT TECHNICAL SUPPORT SERVICES.","42109","9700","0","2013-04-01 13:52:36","2013-04-01 13:52:36"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","26503","CID-1248-1012","Awarded","9700","HC104712C4019","N/A","9700","N/A","","no","Yes","WEEMS DESIGN STUDIO, INC.","HC104712R4018","0.332166","Firm Fixed Price","","06/13/2012","04/30/2013","U","TASK 2  -PROGRAM PORTAL OBJECTIVES","42111","9700","0","2013-04-01 13:52:36","2013-04-01 13:52:36"
"007-000001248","919","007","Department of Defense","Teleport Generation 3","26505","CID-1248-1014","Awarded","9700","N00017805D4596V713","N/A","9700","N/A","","no","No","","","","","","","","","","","","","2012-09-13 15:58:51",""
"007-000001248","919","007","Department of Defense","Teleport Generation 3","31159","CID-1248-1015","Awarded","","TBD","","","E200446.00","","no","No","","","","","","","","","","","","","2013-03-28 17:46:59",""
"007-000001372","1122","007","Department of Defense","NAVY TACTICAL COMMAND SUPPORT SYSTEM","22769","CID-1372-1000","Awarded","","N68561","","","","","yes","No","","","","","","","","","","","","","2013-04-01 13:52:37",""
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","31161","CID-1555-1015","Awarded","","W15P7T10DC601","","","","","yes","No","","","","","","","","","","","","","2013-03-28 17:55:43",""
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","31163","CID-1555-1017","Awarded","","W15P7T10DC420","","","","","yes","Yes","VIASAT, INC.","W15P7T09RS852","","Firm Fixed Price","","12/21/2012","01/01/1970","U","CONTRACT MODIFICATION TO ADD FAR CLAUSE 52.245-1 AND TO ADD REVISED STATEMENT OF WORK.","42113","9700","","2013-03-28 17:55:43","2013-04-01 13:52:39"
"007-000001555","905","007","Department of Defense","Joint Battle Command-Platform","31165","CID-1555-1016","Awarded","","W15P7T09DB201","","","","","yes","Yes","ENGINEERING SOLUTIONS & PRODUCTS INCORPORATED","W15P7T08RA201","","Time and Materials","","08/28/2012","01/01/1970","U","GLOBAL SUPPORT SERVICES FOR FBCB2/BFT","42115","9700","","2013-03-28 17:55:43","2013-04-01 13:52:39"
"007-000001640","1115","007","Department of Defense","RESERVE COMPONENT AUTOMATION SYSTEM","22624","CID-1640-1000","Awarded","4730","GS00T99ALD0210","GS00T99ALD0210","4730","","","yes","No","","","","","","","","","","","","","2012-09-13 15:58:56",""
"007-000001667","1116","007","Department of Defense","Integrated Data Environment/Global Transportation Network Convergence","22625","CID-1667-1000","Awarded","9700","SP470108A0008","0165, 0171, 0184, 0105","9700","0","","no","Yes","LOCKHEED MARTIN SERVICES, INC","","","Firm Fixed Price","","09/30/2008","01/01/1970","U","AUTOMATED INFO SYSTEM DESIGN AND INTEGRATION SERVICES","42117","9700","","2012-09-13 15:58:56","2013-04-01 13:52:42"
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26507","CID-1686-1000","Awarded","9700","0011","HC102808D02016","9700","No Action","","no","No","","","","","","","","","","","","","2013-03-28 18:19:31",""
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26509","CID-1686-1001","Awarded","4730","SP470311F9007","GS10F0019N","4730","No Action","","no","Yes","AMYX DEFENSE LOGISTICS","","0.996065","Firm Fixed Price","","12/06/2012","09/29/2013","U","J-623 DEFENSE AGENCIES INITIATIVE PMO SUPPORT SERVICES","42119","9700","0","2013-04-01 13:52:57","2013-04-01 13:52:57"
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26513","CID-1686-1013","Awarded","9700","SP470512F0002","N0010408AZF33","9700","none","","no","No","","","","","","","01/01/1970","","","","","","2013-03-28 18:19:31",""
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26515","CID-1686-1006","Awarded","9700","0015","HC102808D2016","9700","No Action","","no","Yes","CACI INC FEDERAL","","8.595818","Cost Plus Fixed Fee","","05/22/2012","12/03/2013","U","BASE PERIOD - LABOR","42121","9700","0","2013-04-01 13:52:57","2013-04-01 13:52:57"
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26521","CID-1686-1014","Awarded","4730","HC102810A2001W714","GS35F4506G","4730","No Action","","no","Yes","NORTHROP GRUMMAN INFORMATION TECHNOLOGY GLOBAL CORPORATION","","","Firm Fixed Price","","04/24/2012","01/01/1970","U","LABOR - FFP PERIOD 1","42123","9700","","2013-03-28 18:19:31","2013-04-01 13:52:57"
"007-000001686","1147","007","Department of Defense","Defense Agencies Initiative","26523","CID-1686-1007","Awarded","9700","W708","W91QUZ06A0004","9700","No Action","","no","Yes","DLT SOLUTIONS INCORPORATED","","0.011135","Firm Fixed Price","","04/30/2012","04/30/2013","U","TOAD SOFTWARE MAINTENANCE RENEWAL","42125","9700","0","2013-04-01 13:52:57","2013-04-01 13:52:57"
