Unique Investment Identifier,Business Case ID,Agency Code,Agency Name,Investment URL ID,Agency Investment URL ID,Valid Public URL,Investment URL,invURL - A - Related Datasets,invURL - B - Related API,invURL - C - Related Social Media,invURL - D - General Information,invURL - E - Related to Broader Program/Business,invURL - F - Mobile Application Name,invURL - Mobile Audience Focus,invURL - Responsive Design For Mobile,Updated Date,Updated Time
"029-666666109","470","029","Department of Veterans Affairs","207","","Yes","http://www.gibill.va.gov/","no","no","no","no","yes","No","no","no","09/10/2013","11:16:49"
"029-666666109","470","029","Department of Veterans Affairs","125","","Yes","http://www.vba.va.gov/bln/vre/","no","no","no","no","yes","","","","09/11/2012","18:30:05"
"029-666666109","470","029","Department of Veterans Affairs","129","","Yes","http://www.gibill.va.gov/","no","no","no","no","yes","","","","09/11/2012","18:30:05"
"029-666666109","470","029","Department of Veterans Affairs","201","","Yes","http://www.benefits.va.gov/homeloans/","no","no","no","no","yes","No","no","no","09/10/2013","11:16:49"
"029-666666109","470","029","Department of Veterans Affairs","205","","No","http://vetsuccess.gov/","no","no","no","no","yes","No","no","no","09/10/2013","11:16:49"
"029-666666109","470","029","Department of Veterans Affairs","123","","No",": http://www.benefits.va.gov/homeloans/","no","no","no","no","yes","","","","09/11/2012","18:30:05"
"029-666666109","470","029","Department of Veterans Affairs","209","","Yes","http://www.ebenefits.va.gov/","no","no","no","no","yes","No","no","no","09/10/2013","11:16:49"
"029-666666264","471","029","Department of Veterans Affairs","4311","","No","http://vaww.oed.portal.va.gov/projects/vetsnet/default.aspx","no","no","no","yes","yes","","no","no","09/10/2013","11:38:32"
"029-777777106","472","029","Department of Veterans Affairs","4323","","Yes","https://www.tms.va.gov/plateau/user/login.jsp","no","no","no","no","yes","","yes","yes","09/10/2013","12:09:47"
"029-777777106","472","029","Department of Veterans Affairs","213","","Yes","https://www.tms.va.gov/plateau/user/login.jsp","no","no","no","no","yes","","","","09/12/2012","12:35:23"
"029-777777106","472","029","Department of Veterans Affairs","4321","","Yes","http://www.va.gov/op3/docs/StrategicPlanning/VA2014-2020strategicPlan.pdf","no","no","no","yes","no","","yes","yes","03/10/2014","15:23:11"
"029-777777106","472","029","Department of Veterans Affairs","4325","","Yes","http://vaforvets.va.gov/Pages/default.aspx","no","no","no","no","yes","","yes","yes","09/10/2013","12:09:47"
"029-777777106","472","029","Department of Veterans Affairs","211","","No","http://www.va.gov/VA_2011-2015_Strategic_Plan_Refresh_wv.pdf","no","no","no","yes","no","","","","09/12/2012","12:35:23"
"029-777777106","472","029","Department of Veterans Affairs","215","","Yes","http://vaforvets.va.gov/Pages/default.aspx","no","no","no","no","yes","","","","09/12/2012","12:35:23"
"029-777777110","475","029","Department of Veterans Affairs","4313","","No","https://itdashboard.gov/investmentbuscid&#61;475","yes","no","no","yes","no","No","no","no","09/10/2013","12:07:53"
"029-777777110","475","029","Department of Veterans Affairs","4317","","Yes","https://www.facebook.com/pages/CRISP/331513623564610ref&#61;stream","no","no","yes","yes","no","Yes","no","yes","09/10/2013","12:07:53"
"029-777777110","475","029","Department of Veterans Affairs","4315","","Yes","https://twitter.com/VACRISP","no","no","yes","yes","no","Yes","no","yes","09/10/2013","12:07:53"
"029-777777110","475","029","Department of Veterans Affairs","4319","","Yes","http://www.bronx.va.gov/features/CRISPexplained.asp","no","no","no","yes","no","No","no","no","09/10/2013","12:07:53"
"029-888888101","478","029","Department of Veterans Affairs","217","","Yes","http://www.tricare.mil/tma/ipo/default.aspx","no","no","no","yes","yes","","no","no","09/10/2013","12:03:58"
"029-888888101","478","029","Department of Veterans Affairs","221","","Yes","http://www.facebook.com/#!/groups/125603904215936/","no","no","yes","yes","yes","","no","no","09/10/2013","12:03:58"
"029-888888101","478","029","Department of Veterans Affairs","219","","Yes","http://www.osehra.org/","yes","yes","no","no","no","","no","no","09/10/2013","12:03:58"
"029-888888104","479","029","Department of Veterans Affairs","223","","Yes","http://www.whitehouse.gov/the_press_office/Remarks-by-the-President-on-Improving-Veterans-Health-Care-4/9/2009","no","no","no","no","yes","N/A","no","no","09/10/2013","12:12:11"
"029-888888104","479","029","Department of Veterans Affairs","227","","No","http://www.dtic.mil/cgi-bin/GetTRDocLocation&#61;U2&amp;doc&#61;GetTRDoc.pdf&amp;AD&#61;ADA466594","no","no","no","yes","yes","N/A","no","no","09/10/2013","12:12:12"
"029-888888104","479","029","Department of Veterans Affairs","225","","Yes","http://books.nap.edu/openbook.phprecord_id&#61;11885&amp;page&#61;R1","no","no","no","no","yes","N/A","no","no","09/10/2013","12:12:11"
"029-888888103","480","029","Department of Veterans Affairs","229","","Yes","http://www.whitehouse.gov/sites/default/files/omb/memoranda/2011/m11-11.pdf","no","no","no","yes","yes","","no","no","09/10/2013","13:41:09"
"029-555555194","483","029","Department of Veterans Affairs","4287","","No","http://vbacodmoint1.vba.va.gov/bl/21/DBQ/default.asp","yes","no","no","no","no","No","no","no","09/10/2013","10:53:24"
"029-555555108","484","029","Department of Veterans Affairs","4341","","Yes","http://www.nonvacare.va.gov/","yes","no","no","no","yes","","no","no","09/10/2013","13:45:52"
"029-555555108","484","029","Department of Veterans Affairs","4345","","Yes","http://www.va.gov/healthbenefits/vhbh/","yes","no","no","no","yes","","no","no","09/10/2013","13:45:52"
"029-555555108","484","029","Department of Veterans Affairs","235","","Yes","http://www.va.gov/healtheligibility/veteranstransportationservice/","yes","no","no","no","yes","","no","no","09/10/2013","13:45:52"
"029-555555108","484","029","Department of Veterans Affairs","4343","","Yes","http://www.nonvacare.va.gov/programs.asp","yes","no","no","no","yes","","no","no","09/10/2013","13:45:52"
"029-555555108","484","029","Department of Veterans Affairs","4347","","Yes","https://mobilehealth.va.gov/","yes","no","yes","no","yes","","yes","no","09/10/2013","13:45:52"
"029-555555222","485","029","Department of Veterans Affairs","4181","","No","http://tspr.vista.med.va.gov/warboard/anotebk.aspproj&#61;892","no","no","no","yes","no","","","","03/25/2013","16:25:29"
"029-555555242","486","029","Department of Veterans Affairs","239","","Yes","http://www.va.gov/BLUEBUTTON/","yes","yes","no","no","yes","Yes","no","yes","09/10/2013","13:06:51"
"029-555555242","486","029","Department of Veterans Affairs","237","","Yes","https://www.myhealth.va.gov/index.html","yes","yes","yes","yes","yes","Yes","no","yes","09/10/2013","13:06:51"
"029-555555184","487","029","Department of Veterans Affairs","241","","Yes","http://code.osehra.org/files/vdl/Clinical/Pharm%253A%20Data%20Management%20%28PDM%29/","no","no","no","yes","no","No","no","no","09/10/2013","13:11:19"
"029-555555184","487","029","Department of Veterans Affairs","4327","","No","https://www.itdashboard.gov/investmentbuscid&#61;487","no","no","no","yes","no","No","no","no","09/10/2013","13:11:19"
"029-555555184","487","029","Department of Veterans Affairs","243","","Yes","code.osehra.org/files/vdl/Clinical/Pharm%253A%20Data%20Management%20(PDM)/","no","no","no","yes","no","No","no","no","09/10/2013","13:11:19"
"029-555555113","492","029","Department of Veterans Affairs","4383","","Yes","http://www.va.gov/CBO/editransactions.asp","yes","no","no","no","yes","","no","no","09/10/2013","14:15:46"
"029-555555113","492","029","Department of Veterans Affairs","4387","","No","http://www.va.gov/healthbenefits/access/va_point_of_service_vps.asp","no","no","no","no","yes","","no","no","09/10/2013","14:15:46"
"029-555555113","492","029","Department of Veterans Affairs","4391","","Yes","http://www.cms.gov/Regulations-and-Guidance/HIPAA-Administrative-Simplification/TransactionCodeSetsStands/index.htmlredirect&#61;/TransactionCodeSetsStands/02_TransactionsandCodeSetsRegulations.asp","yes","yes","no","no","yes","","no","no","09/10/2013","14:15:46"
"029-555555113","492","029","Department of Veterans Affairs","255","","Yes","http://www.research.va.gov/","no","no","no","no","yes","","no","no","09/10/2013","14:15:46"
"029-555555113","492","029","Department of Veterans Affairs","4385","","Yes","http://www.va.gov/CBO/cbosystemsmgmt.asp","yes","no","no","no","yes","","no","no","09/10/2013","14:15:46"
"029-555555113","492","029","Department of Veterans Affairs","4389","","Yes","http://www.hsrd.research.va.gov/for_researchers/vinci/chir.cfm","yes","no","no","no","yes","","no","no","09/10/2013","14:15:46"
"015-000000046","498","015","Department of the Treasury","111","44","Yes","http://www.irs.gov/","no","no","no","yes","yes","","","","09/11/2012","13:32:38"
"015-000000046","498","015","Department of the Treasury","4675","200001","Yes","http://www.irs.gov/uac/Affordable-Care-Act-Tax-Provisions-Home","no","no","no","yes","no","","no","no","09/11/2013","17:12:00"
"015-000000046","498","015","Department of the Treasury","113","45","No","http://(www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","13:32:38"
"015-000000034","500","015","Department of the Treasury","69","46","Yes","http://www.fms.treas.gov/asap","no","no","no","yes","no","","","","09/11/2012","13:31:23"
"015-000000034","500","015","Department of the Treasury","67","14","Yes","https://www.ASAP.gov","no","no","no","yes","no","","","","09/11/2012","13:31:23"
"015-000000034","500","015","Department of the Treasury","71","48","No","http://www.grants.gov/help/relatedlinks.jsp","no","no","no","no","yes","","","","09/11/2012","13:31:23"
"015-000000066","503","015","Department of the Treasury","35","60","No","http://www.idmanagement.gov/documents/PIV_IO_NonFed_Issuers_May2009.pdf","yes","no","no","yes","no","","","","09/11/2012","12:06:18"
"015-000000066","503","015","Department of the Treasury","39","62","Yes","http://www.gao.gov/new.items/d09701t.pdf","yes","yes","no","yes","no","","","","09/11/2012","12:06:18"
"015-000000066","503","015","Department of the Treasury","37","61","Yes","http://www.gao.gov/new.items/d0549.pdf","yes","yes","no","no","yes","","","","09/11/2012","12:06:18"
"015-000000012","512","015","Department of the Treasury","33","40","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","12:05:57"
"015-000000012","512","015","Department of the Treasury","31","39","Yes","www.irs.gov","no","no","no","yes","yes","","","","09/11/2012","12:05:57"
"015-000000026","514","015","Department of the Treasury","137","56","No","https://ifeddebt.fms.treas.gov/FedDebtWeb/","no","no","no","no","no","","","","09/11/2012","21:31:02"
"015-000000001","523","015","Department of the Treasury","25","59","Yes","http://www.treasury.gov/services/gov-shared-services/HR-Connect/Pages/Workplace.gov.aspx","no","no","no","yes","no","","","","09/11/2012","12:05:45"
"015-000000001","523","015","Department of the Treasury","23","58","Yes","http://www.treasury.gov/services/gov-shared-services/HR-Connect/Pages/index.aspx","no","no","no","yes","no","","","","09/11/2012","12:05:45"
"015-000000014","524","015","Department of the Treasury","65","17","Yes","IRS.gov","no","no","no","yes","yes","","","","09/11/2012","13:31:18"
"015-000000014","524","015","Department of the Treasury","4669","378","Yes","IRS.gov","no","no","no","yes","yes","","yes","no","09/11/2013","17:11:34"
"015-000000014","524","015","Department of the Treasury","63","16","No","it.usaspending.gov","no","no","no","yes","no","","","","09/11/2012","13:31:18"
"015-000000014","524","015","Department of the Treasury","4667","377","No","it.usaspending.gov","no","no","no","yes","no","","no","no","09/11/2013","17:11:34"
"015-000000017","526","015","Department of the Treasury","81","41","Yes","www.irs.gov","no","no","no","yes","yes","","","","09/11/2012","13:31:47"
"015-000000017","526","015","Department of the Treasury","83","42","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","13:31:47"
"015-000000027","527","015","Department of the Treasury","9","22","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","12:04:32"
"015-000000027","527","015","Department of the Treasury","11","23","Yes","http://www.irs.gov/","no","no","no","yes","yes","","","","09/11/2012","12:04:32"
"015-000000019","528","015","Department of the Treasury","99","54","Yes","http://www.irs.gov/","no","no","no","no","yes","","","","09/11/2012","13:32:28"
"015-000000019","528","015","Department of the Treasury","101","55","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","13:32:28"
"015-000014836","537","015","Department of the Treasury","43","57","Yes","catalog.usmint.gov","yes","no","no","no","yes","","","","09/11/2012","12:06:36"
"015-000000045","538","015","Department of the Treasury","29","38","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","12:05:51"
"015-000000045","538","015","Department of the Treasury","27","37","Yes","http://www.irs.gov/","no","no","no","yes","yes","","","","09/11/2012","12:05:51"
"015-000000004","542","015","Department of the Treasury","5","36","Yes","http://fms.treas.gov/pam/index.html","no","no","no","yes","yes","","","","09/11/2012","12:03:32"
"015-000000021","546","015","Department of the Treasury","103","31","Yes","http://www.irs.gov/","no","no","no","no","yes","","","","09/11/2012","13:32:32"
"015-000000021","546","015","Department of the Treasury","4677","388","Yes","http://www.irs.gov/","no","no","no","no","yes","","no","no","09/11/2013","17:12:18"
"015-000000021","546","015","Department of the Treasury","105","32","Yes","http://www.itdashboard.gov/","no","no","no","yes","no","","","","09/11/2012","13:32:32"
"016-000002125","553","016","Social Security Administration","691","","Yes","http://www.ssa.gov/disability/determination.htm","no","no","yes","no","yes","","no","no","09/12/2013","21:27:33"
